date,TMK,TNK,TXK
2019-09-13,17.8,13.5,22.7
2019-09-12,17.1,13.4,22.8
2019-09-11,14.5,5.8,22.3
2019-09-10,13.3,7.9,19.2
2019-09-09,11.9,11.2,12.3
2019-09-08,14.5,10.1,19.2
2019-09-07,15,10.4,19.1
2019-09-06,12.8,5.4,19.5
2019-09-05,16.5,11.4,21.6
2019-09-04,17.5,6.4,27.4
2019-09-03,15.3,5.5,25.3
2019-09-02,15.6,7.5,22.4
2019-09-01,21.1,15.3,29.1
2019-08-31,23.6,14.7,33.2
2019-08-30,21.3,14,31
2019-08-29,21.2,14.4,27.5
2019-08-28,22.9,15.7,31.5
2019-08-27,22.9,14.6,31
2019-08-26,22,13.3,31.7
2019-08-25,22.3,14.2,32.4
2019-08-24,19.3,8.2,28.1
2019-08-23,17.9,8.4,27.9
2019-08-22,16.5,6.9,25.8
2019-08-21,16.4,9.3,23.4
2019-08-20,17.3,11.6,23.4
2019-08-19,19,14.2,25.6
2019-08-18,22.2,14.9,31.2
2019-08-17,19,9.7,24
2019-08-16,17.5,10.6,24
2019-08-15,15.9,6.9,21.8
2019-08-14,14.9,7.2,22.6
2019-08-13,17.1,9,22.8
2019-08-12,19,15.9,22
2019-08-11,21.9,12.8,28.9
2019-08-10,21.4,15.2,25.8
2019-08-09,22.5,13.9,30.7
2019-08-08,20,13.3,26.6
2019-08-07,18.7,15.4,22.3
2019-08-06,21.1,14.9,28
2019-08-05,19.7,11.6,26.2
2019-08-04,19.1,12.9,26.2
2019-08-03,16.8,11.7,23.3
2019-08-02,18.4,11.4,27.4
2019-08-01,18.9,12,26
2019-07-31,18.3,13.8,24.5
2019-07-30,22.6,15.9,29.5
2019-07-29,23.2,17.6,28.3
2019-07-28,22.7,13.4,30
2019-07-27,22.5,11.2,30.3
2019-07-26,23.7,13.8,32.1
2019-07-25,25.8,13.9,35.8
2019-07-24,24.4,12.5,34.7
2019-07-23,23.1,13.3,32.3
2019-07-22,20.7,11.4,28
2019-07-21,20.9,12.7,27.8
2019-07-20,22,11.6,31.4
2019-07-19,19.2,13.2,23.7
2019-07-18,18.6,7.9,27.3
2019-07-17,15.9,9.6,21.5
2019-07-16,15.6,12.5,21.2
2019-07-15,16.1,11.6,20.3
2019-07-14,15.7,13.4,18.7
2019-07-13,17.2,13.9,22.4
2019-07-12,16.9,12.9,25.5
2019-07-11,17.8,13.5,23.3
2019-07-10,15.7,8.3,22.5
2019-07-09,13.4,8.2,17.5
2019-07-08,14.6,8.3,18.8
2019-07-07,16,9.9,20.6
2019-07-06,20.7,9.2,29.5
2019-07-05,18.4,10.3,26.7
2019-07-04,16,6.1,24.4
2019-07-03,15.1,5.9,22.8
2019-07-02,17.9,8.7,23.6
2019-07-01,22.8,15,29.5
2019-06-30,25.9,11,37.6
2019-06-29,20,7.4,31.1
2019-06-28,16.8,9.2,24.4
2019-06-27,21.2,13.9,27.4
2019-06-26,27.8,15.9,36
2019-06-25,23.7,10.8,33.4
2019-06-24,20.3,9.7,28.3
2019-06-23,19.7,11.2,26.7
2019-06-22,18.7,11.1,25.2
2019-06-21,18.5,12.5,24.7
2019-06-20,20.7,14.1,27.3
2019-06-19,22.7,13.6,31.3
2019-06-18,20.4,10.6,28
2019-06-17,19.1,12,25.4
2019-06-16,16.8,12.2,20.8
2019-06-15,23.2,13.8,29.4
2019-06-14,20.9,10.1,28.8
2019-06-13,18.4,12.3,23.9
2019-06-12,19,14.2,27.9
2019-06-11,20.1,13.4,25.8
2019-06-10,20.1,14.7,26.8
2019-06-09,17.2,6.3,24.2
2019-06-08,15.7,6.7,21.2
2019-06-07,17.3,11,24.1
2019-06-06,17.4,11.6,25.6
2019-06-05,22.4,12.2,30.2
2019-06-04,20.7,11.4,28.6
2019-06-03,22.3,11.6,31.4
2019-06-02,20.7,10.5,29.8
2019-06-01,19.4,9.6,27
2019-05-31,18,11.8,23.2
2019-05-30,14.4,1.7,21.7
2019-05-29,11.7,3.2,17.5
2019-05-28,13.8,10.7,17.8
2019-05-27,16.3,10.8,22
2019-05-26,15,5.6,23.2
2019-05-25,13.9,6.3,19.1
2019-05-24,15.2,6.6,23
2019-05-23,13.4,7,19.9
2019-05-22,12.9,8,15.3
2019-05-21,16,9.6,22.3
2019-05-20,15.2,8.6,20.8
2019-05-19,15.7,5.9,23.6
2019-05-18,12.8,2.1,22.2
2019-05-17,10.9,4.1,18.3
2019-05-16,7,5.2,8.5
2019-05-15,6,0.1,10.1
2019-05-14,7.8,1.7,12.7
2019-05-13,8.7,3.2,14.6
2019-05-12,9.5,6.1,15
2019-05-11,8.6,5.8,11.1
2019-05-10,11.9,6.2,16.4
2019-05-09,13,9.7,18.3
2019-05-08,10.3,0.5,18.1
2019-05-07,7.2,1.2,11.6
2019-05-06,6.5,1.5,11.3
2019-05-05,4.9,-0.1,10.9
2019-05-04,3.2,-0.7,7.2
2019-05-03,7.7,3.3,11.5
2019-05-02,11.5,5.2,17.1
2019-05-01,12,2.9,19.3
2019-04-30,8.4,1.5,16.4
2019-04-29,8.1,5.8,10
2019-04-28,8.7,6.1,13.4
2019-04-27,11,7.2,16.4
2019-04-26,12.5,6.4,20.4
2019-04-25,15.4,4.8,24.2
2019-04-24,16,7.2,24.5
2019-04-23,12.5,4.4,18.8
2019-04-22,10.5,0.6,18.1
2019-04-21,11.1,0.8,20.8
2019-04-20,11.4,0.4,22
2019-04-19,11.6,0.8,21.3
2019-04-18,10.6,0,19.3
2019-04-17,8.7,-2.1,17.9
2019-04-16,7,-2.6,16.2
2019-04-15,6.4,-1,13
2019-04-14,1.8,-3.2,4.9
2019-04-13,2.5,-2,5.9
2019-04-12,2.1,-0.6,3.6
2019-04-11,2.8,-2.1,6.9
2019-04-10,4.6,-1.4,10.4
2019-04-09,6.9,2.6,12
2019-04-08,11.7,3.7,18.9
2019-04-07,10.9,1.5,17.7
2019-04-06,9.8,2.5,19.7
2019-04-05,9.2,3.8,13.6
2019-04-04,9.8,2.3,18.6
2019-04-03,11.3,5.2,18.2
2019-04-02,8.1,-2.4,16.4
2019-04-01,5.4,-1.6,11.5
2019-03-31,7.5,2.5,11.9
2019-03-30,9.5,1,18.3
2019-03-29,8.6,1.7,13.7
2019-03-28,8.1,6.3,10.5
2019-03-27,6.7,4,10
2019-03-26,5,2.2,8.2
2019-03-25,3.9,0.5,9.2
2019-03-24,7.3,3.5,9.9
2019-03-23,10,2,19.6
2019-03-22,8.8,0.5,17.9
2019-03-21,7.4,0.6,15.5
2019-03-20,5,-1.1,12.3
2019-03-19,3.6,-0.4,8.3
2019-03-18,4.5,1.1,7.9
2019-03-17,8.2,4.6,15
2019-03-16,7.9,5.5,11.2
2019-03-15,7.6,5.2,11
2019-03-14,6.1,4.4,8.1
2019-03-13,6.4,3.4,9.3
2019-03-12,5.5,1.5,8.5
2019-03-11,3.4,1.2,6.4
2019-03-10,6.9,2.7,12.5
2019-03-09,8.1,5.2,12.4
2019-03-08,7.1,3.7,9.8
2019-03-07,10.5,6.8,14.4
2019-03-06,7.2,0.7,13.4
2019-03-05,4.9,2.2,8.3
2019-03-04,9.5,4,14.7
2019-03-03,9.5,7.2,11.1
2019-03-02,4.7,2.7,7.7
2019-03-01,7.4,3.1,12.1
2019-02-28,8.9,2.8,14.6
2019-02-27,6.5,-1,17.3
2019-02-26,5.9,-0.6,14.7
2019-02-25,4.8,-1.8,14.8
2019-02-24,1.6,-4.2,11
2019-02-23,-1,-5.6,5
2019-02-22,4.1,-4.3,8.3
2019-02-21,7,2.3,10.8
2019-02-20,5.4,1.4,10.3
2019-02-19,5.5,1.6,8.8
2019-02-18,7.6,0.2,16.5
2019-02-17,7.4,-0.8,17.1
2019-02-16,7.4,-1.5,17
2019-02-15,4.4,-2.1,14.1
2019-02-14,3.7,-0.8,11.5
2019-02-13,4.8,1.8,7.8
2019-02-12,2.6,0.5,4.9
2019-02-11,3.8,1.2,6.2
2019-02-10,7.1,3.9,10.2
2019-02-09,6.3,3.8,9.7
2019-02-08,4.1,1.4,6.4
2019-02-07,0.5,-3.9,3.1
2019-02-06,0,-4.7,4.1
2019-02-05,0.5,-2.4,3.4
2019-02-04,-1.2,-5.8,2.4
2019-02-03,0.1,-0.8,0.7
2019-02-02,0.8,-0.1,1.8
2019-02-01,-0.2,-5.8,2.7
2019-01-31,-0.1,-5.4,3.7
2019-01-30,-0.8,-5.4,2.7
2019-01-29,0.3,-3.5,2.9
2019-01-28,2.6,1.2,5
2019-01-27,4,2.7,6.2
2019-01-26,1.6,-1.2,3.8
2019-01-25,-4.2,-6.3,-1.1
2019-01-24,-5,-9.9,-3.3
2019-01-23,-8.5,-12.4,-4.1
2019-01-22,-5.9,-11.2,-0.5
2019-01-21,-6.6,-10.9,0.2
2019-01-20,-6.5,-10.8,-1.6
2019-01-19,-5.2,-9.6,0.5
2019-01-18,-1.1,-5.6,1.6
2019-01-17,4.4,1,7.2
2019-01-16,4.5,2.6,5.8
2019-01-15,3.4,1,5.6
2019-01-14,2.4,-0.8,6
2019-01-13,5.1,3,8.2
2019-01-12,3.2,2.4,3.9
2019-01-11,-0.2,-2.5,3
2019-01-10,-0.6,-2.6,0.5
2019-01-09,0.3,0,1.6
2019-01-08,4.2,1.5,5.6
2019-01-07,4.5,3.3,5.7
2019-01-06,3.4,2.4,4.8
2019-01-05,5.4,3.3,6.6
2019-01-04,1.2,-0.2,3.3
2019-01-03,-0.3,-2,1.3
2019-01-02,1.7,-1.6,3.2
2019-01-01,6.3,1,8
2018-12-31,6.2,4.6,7.5
2018-12-30,6,4.4,7
2018-12-29,4,3,6.4
2018-12-28,2.3,-1.4,3.9
2018-12-27,5,2.2,8.9
2018-12-26,3.6,2.1,4.9
2018-12-25,3.2,1.6,4.2
2018-12-24,2.3,0.5,4.2
2018-12-23,6.3,4,8
2018-12-22,8.5,5.6,11.2
2018-12-21,7.7,4.6,11.2
2018-12-20,4.5,2.5,6.9
2018-12-19,0.8,-5.1,3.9
2018-12-18,2.9,-3.7,7.2
2018-12-17,2.6,0.7,5.1
2018-12-16,-0.6,-1.7,0.8
2018-12-15,-1.2,-3.8,-0.4
2018-12-14,-0.3,-1.4,0.6
2018-12-13,-0.7,-2.9,0.5
2018-12-12,1.7,-0.3,2.8
2018-12-11,3.2,2,4.3
2018-12-10,3.8,2.4,5.6
2018-12-09,6.9,4.8,8.4
2018-12-08,6.4,4.3,8.2
2018-12-07,10.9,6.8,11.9
2018-12-06,6,1.6,10.1
2018-12-05,0.5,-2.8,5.2
2018-12-04,5.6,-0.7,10.2
2018-12-03,10.9,9.6,13.4
2018-12-02,7.6,4.5,10.9
2018-12-01,4.5,1.3,8.3
2018-11-30,1.4,0.3,2.6
2018-11-29,0.9,-4.8,7.6
2018-11-28,-1.7,-5.1,1.8
2018-11-27,-0.2,-1.7,1.8
2018-11-26,3.2,1.7,4.8
2018-11-25,5.2,1.9,8.9
2018-11-24,2.2,-2.8,6.5
2018-11-23,2.7,-2.4,7.4
2018-11-22,1.9,0.8,3.2
2018-11-21,1,0.5,1.9
2018-11-20,0.9,0,1.5
2018-11-19,1.6,-0.4,3.4
2018-11-18,-2.5,-6.3,0.1
2018-11-17,-0.2,-4.1,4.7
2018-11-16,1.4,-4,9.4
2018-11-15,4.2,-1.1,11.5
2018-11-14,5.5,1.4,11.5
2018-11-13,10.1,4.3,12.5
2018-11-12,12.5,7.6,19.8
2018-11-11,9.5,4.3,14.2
2018-11-10,8.2,3.8,14.1
2018-11-09,8.2,4.3,12.4
2018-11-08,10.2,7.4,14.2
2018-11-07,8.9,2.7,15.5
2018-11-06,8,1.5,17.7
2018-11-05,7.2,3.4,11.3
2018-11-04,8.6,5.3,11.3
2018-11-03,8.2,6.5,9.7
2018-11-02,8.8,5.8,13.5
2018-11-01,5.8,-0.5,10.6
2018-10-31,7.3,0.7,15.9
2018-10-30,8.5,4.6,16.8
2018-10-29,4,3,5.8
2018-10-28,4,3.1,5.2
2018-10-27,7.1,3.7,8.9
2018-10-26,10.1,8.1,13
2018-10-25,11.8,8.5,14.1
2018-10-24,10.1,8.3,11.7
2018-10-23,8.1,4,11.1
2018-10-22,6.6,-0.2,14.6
2018-10-21,8.1,0.3,14.5
2018-10-20,8.9,4.9,13.9
2018-10-19,10.9,6.9,12.2
2018-10-18,10.7,4.2,15.5
2018-10-17,11.2,6,20.1
2018-10-16,11.5,6,18.3
2018-10-15,12.3,3.3,22.4
2018-10-14,11.7,3,24.1
2018-10-13,14.5,5.7,25.9
2018-10-12,14.7,5.1,25.3
2018-10-11,12.8,4.8,25.3
2018-10-10,12.6,4.3,23.2
2018-10-09,11.9,5.2,21.7
2018-10-08,9.8,3.7,17.1
2018-10-07,11.9,7.3,15.6
2018-10-06,15.1,4.9,23.7
2018-10-05,11.2,2.7,22.4
2018-10-04,10.5,5.3,17.2
2018-10-03,11.1,5.2,15
2018-10-02,8.1,5.2,10.3
2018-10-01,7.9,2.5,12.8
2018-09-30,8.3,0.3,18.8
2018-09-29,7.3,1.5,13.9
2018-09-28,9.4,3.3,14.7
2018-09-27,14.8,8.2,23.4
2018-09-26,9.1,1.1,16.7
2018-09-25,7.8,2.3,13.6
2018-09-24,8.7,5.7,13.2
2018-09-23,10.7,7.4,13.6
2018-09-22,13.1,9.3,17.4
2018-09-21,20.1,10.2,28.3
2018-09-20,22,14.7,29.9
2018-09-19,21.1,12.9,29.9
2018-09-18,19.5,9.9,30.1
2018-09-17,17.1,7.1,27.7
2018-09-16,14.7,5.6,23.9
2018-09-15,14.7,8.8,21.7
2018-09-14,15.1,11.5,20.3
2018-09-13,15.4,13,17.4
2018-09-12,21.2,13,29.5
2018-09-11,20.3,13.7,27.1
2018-09-10,18.5,8.3,27.4
2018-09-09,16.6,10,24.1
2018-09-08,15.4,9.2,22.4
2018-09-07,18.2,13.9,23.5
2018-09-06,19,10.6,27.3
2018-09-05,17.4,10.6,25.5
2018-09-04,18.3,12.7,25.6
2018-09-03,16.7,14.7,20.3
2018-09-02,14.5,12.9,15.5
2018-09-01,14,7.2,18.5
2018-08-31,14.4,9.3,20
2018-08-30,16.9,11.1,19.7
2018-08-29,18.4,6.8,29.8
2018-08-28,16.8,8.8,23.2
2018-08-27,16.5,7.2,23.9
2018-08-26,13.3,7.6,20.2
2018-08-25,14.6,8.4,19.3
2018-08-24,19.1,14.1,25.4
2018-08-23,22.2,13,33.4
2018-08-22,20.3,10.5,30.2
2018-08-21,18.9,12.6,24.1
2018-08-20,21.2,14.2,27
2018-08-19,21.7,13.8,31
2018-08-18,20,15.1,25.7
2018-08-17,23.4,13.5,33
2018-08-16,20.6,9.8,31
2018-08-15,19,11.9,25.8
2018-08-14,19,13,23.5
2018-08-13,20.8,9.7,32.2
2018-08-12,18.3,6.8,28.9
2018-08-11,18.7,9,24.7
2018-08-10,19.9,12,25.6
2018-08-09,25.7,16.9,35.8
2018-08-08,25.4,16.8,34.9
2018-08-07,25.4,11.9,35.8
2018-08-06,20.6,9.8,30.3
2018-08-05,21.2,12.2,26.7
2018-08-04,26.1,17.1,34.3
2018-08-03,25.3,16.9,33.4
2018-08-02,24.9,19.2,31.3
2018-08-01,25.3,19.6,30.6
2018-07-31,27.6,16.8,36.3
2018-07-30,26.4,18.6,34.7
2018-07-29,22.7,15.2,30.1
2018-07-28,22.4,13.9,33.9
2018-07-27,22.2,13.7,32
2018-07-26,23.9,13.9,32.6
2018-07-25,24.2,13.8,33.1
2018-07-24,22.9,12,32.1
2018-07-23,22.1,13.6,30.7
2018-07-22,20.3,16.5,26.3
2018-07-21,19.9,11.6,26.1
2018-07-20,20.6,9.9,30
2018-07-19,19.5,9.7,27.9
2018-07-18,21.8,13,28.5
2018-07-17,23,11.3,31.4
2018-07-16,20,12,28
