date,TMK,TNK,TXK
2020-01-16,4,2.1,7.2
2020-01-15,4.1,2.2,6.4
2020-01-14,1.3,-0.4,4.2
2020-01-13,-0.2,-0.7,0.5
2020-01-12,-2.1,-2.8,-0.6
2020-01-11,-1.4,-2.3,0
2020-01-10,3.3,0,5.2
2020-01-09,3.8,1.3,5.8
2020-01-08,0.2,-0.7,2
2020-01-07,-1,-2.7,0.1
2020-01-06,-1.4,-2.5,-0.6
2020-01-05,-2,-3.5,-0.8
2020-01-04,-0.6,-2,1.7
2020-01-03,0.2,-1.7,3.5
2020-01-02,0,-3.6,2.6
2020-01-01,-0.6,-4.3,3.4
2019-12-31,0.3,-3.7,4.2
2019-12-30,2.2,-1.1,4.7
2019-12-29,-1.7,-7.1,3.5
2019-12-28,-4.4,-6.6,-3.1
2019-12-27,-1.5,-3.2,-0.5
2019-12-26,-0.6,-1.6,0.1
2019-12-25,1.5,0.1,2.9
2019-12-24,1.3,0,2.6
2019-12-23,1.7,0.7,2.4
2019-12-22,1.8,0.4,3.1
2019-12-21,2.4,0.7,3.8
2019-12-20,5.3,3.3,8.3
2019-12-19,5.1,2.6,10.3
2019-12-18,5.3,4.1,7.4
2019-12-17,4.6,2.3,7.4
2019-12-16,3.3,2.1,4.5
2019-12-15,2.2,0.2,5
2019-12-14,-0.2,-1.3,0.8
2019-12-13,-2,-3.4,-0.3
2019-12-12,-1.8,-2.7,-1
2019-12-11,-3,-3.4,-2.6
2019-12-10,-1.5,-3.1,-0.3
2019-12-09,1.5,-0.2,2.9
2019-12-08,3.3,1.8,5.4
2019-12-07,2,-0.1,2.8
2019-12-06,-2.6,-4.6,0
2019-12-05,-2.8,-4.2,-0.1
2019-12-04,-0.7,-3,2.2
2019-12-03,-1,-2.1,1.3
2019-12-02,-2.2,-3.7,-0.5
2019-12-01,-3,-3.9,-1.3
2019-11-30,-1.4,-3.8,0.4
2019-11-29,1,-1.3,4.1
2019-11-28,4.5,4,5.1
2019-11-27,3.7,2.2,5.1
2019-11-26,2.7,0.5,4.2
2019-11-25,3.6,-0.8,9.1
2019-11-24,5.8,3.3,9.9
2019-11-23,3.1,1.4,6.3
2019-11-22,0.6,-0.6,1.9
2019-11-21,2.4,0.1,4.5
2019-11-20,-0.5,-1.1,0.1
2019-11-19,0.4,-0.4,1.1
2019-11-18,1.2,-0.6,5.1
2019-11-17,0.9,-0.3,5.2
2019-11-16,0.8,-0.5,3.1
2019-11-15,1.6,-1.8,4.2
2019-11-14,0,-1.6,3
2019-11-13,-0.1,-0.5,0.6
2019-11-12,-0.2,-1.8,1.4
2019-11-11,-2,-2.7,-1.4
2019-11-10,0.7,-1.9,5.3
2019-11-09,1.1,0,2.4
2019-11-08,2.7,2.1,3.2
2019-11-07,3.7,2.7,4.3
2019-11-06,3.5,2.8,3.9
2019-11-05,3.9,2.8,5.6
2019-11-04,5.8,5,7
2019-11-03,7.6,6.6,8.6
2019-11-02,8.5,5.8,10.3
2019-11-01,-0.5,-2.8,5.7
2019-10-31,-0.2,-2.8,4.2
2019-10-30,-0.1,-1.9,3.2
2019-10-29,1.7,0.1,2.8
2019-10-28,2.3,0.2,5.1
2019-10-27,7.6,1.8,10.9
2019-10-26,10.2,7.6,14.3
2019-10-25,9.3,7.8,10.5
2019-10-24,11.3,9.1,15.9
2019-10-23,10.8,8.2,15.9
2019-10-22,11.1,8.2,15.6
2019-10-21,12.4,10.1,16.9
2019-10-20,11.9,8.3,17.1
2019-10-19,8.4,5.9,9.5
2019-10-18,9.5,5.7,12.6
2019-10-17,8.8,7,10.5
2019-10-16,7.7,6.6,10.2
2019-10-15,14.2,10.2,20.6
2019-10-14,14.8,11.1,20.7
2019-10-13,15.1,11.8,19.4
2019-10-12,11.5,7.3,16.4
2019-10-11,7.7,5.9,9.4
2019-10-10,5.6,4.7,6.5
2019-10-09,6.9,5.4,8.4
2019-10-08,7.3,4.7,9.1
2019-10-07,4.4,1.3,8.9
2019-10-06,3.1,0.6,6.2
2019-10-05,4.2,1.8,7.1
2019-10-04,5.3,4.1,7.1
2019-10-03,4.6,2.6,6.6
2019-10-02,6.4,2.3,10.9
2019-10-01,9.6,7.4,12
2019-09-30,8.9,6.8,11.9
2019-09-29,10.5,8,14.6
2019-09-28,9.8,8.6,11.6
2019-09-27,10.9,8.7,12
2019-09-26,11,9,12.8
2019-09-25,10.1,8.8,12
2019-09-24,11.3,9.6,14.5
2019-09-23,12.1,10.3,15
2019-09-22,15.1,10.1,21.9
2019-09-21,12.1,5.1,20.3
2019-09-20,7.8,3.3,13.3
2019-09-19,5.5,2.2,9.8
2019-09-18,6.9,3,12.1
2019-09-17,8.7,4.5,13.2
2019-09-16,12.7,8.5,15.4
2019-09-15,15.4,9.9,21.6
2019-09-14,11.3,7,16.8
2019-09-13,13.5,10.9,17.3
2019-09-12,12.8,9.8,17.4
2019-09-11,12,6.8,16.8
2019-09-10,9.3,5.2,13.9
2019-09-09,8.2,7.2,9.5
2019-09-08,9.5,7.1,12.3
2019-09-07,10.3,7.4,14.8
2019-09-06,9.9,5.5,15.9
2019-09-05,12.1,7.6,15.5
2019-09-04,15.6,9.4,21.6
2019-09-03,13.1,7.5,19.2
2019-09-02,11.4,7.5,16
2019-09-01,17.7,10.6,23.4
2019-08-31,21.7,17.1,27.5
2019-08-30,20.3,15.7,26.1
2019-08-29,20.6,17,25.9
2019-08-28,22.2,17.7,27.1
2019-08-27,21.2,17.8,26.5
2019-08-26,20.5,17,26.7
2019-08-25,20.8,15.9,26.6
2019-08-24,18.5,13.7,22.8
2019-08-23,17.6,11.8,23.5
2019-08-22,15.6,9.7,21.1
2019-08-21,12.6,7,18.3
2019-08-20,13.6,9.2,17.2
2019-08-19,15.5,12.8,19.7
2019-08-18,17,13,24.8
2019-08-17,14.2,11.5,16.6
2019-08-16,13.2,10.3,17.7
2019-08-15,11.8,9.3,15.1
2019-08-14,12.2,8.7,16.9
2019-08-13,11.6,9,16.1
2019-08-12,14,10.3,16.9
2019-08-11,17.5,12.4,23.4
2019-08-10,17.2,14.6,20
2019-08-09,19.1,14.1,24.7
2019-08-08,15.2,12.2,19.9
2019-08-07,14.3,12.7,16.1
2019-08-06,16.7,14.1,20.1
2019-08-05,17.5,14.6,20.8
2019-08-04,16.3,11,21.4
2019-08-03,14.3,12,18.5
2019-08-02,15.4,12.8,21.4
2019-08-01,15.7,11.3,20.4
2019-07-31,16.1,12.1,19.6
2019-07-30,18.4,15.4,23.4
2019-07-29,17.4,14.8,20.5
2019-07-28,18.6,15.1,23.4
2019-07-27,19.3,15.7,25.7
2019-07-26,23.8,18.1,28.9
2019-07-25,26.5,20.9,31.7
2019-07-24,24.8,18.1,30.7
2019-07-23,22.4,16,28.1
2019-07-22,18.6,13.5,23.8
2019-07-21,18.1,14.4,23.2
2019-07-20,19.8,12.7,26.3
2019-07-19,15.1,13.3,17.6
2019-07-18,16.5,9.7,21.5
2019-07-17,13.4,9.2,18.1
2019-07-16,12.4,7.3,18.7
2019-07-15,12.7,8.6,17.9
2019-07-14,12,10,15.8
2019-07-13,11.6,10.1,13.9
2019-07-12,12.9,10.1,18.6
2019-07-11,12.3,9.4,16.8
2019-07-10,12.1,5.2,18.7
2019-07-09,9.1,5.3,12.5
2019-07-08,9.4,5.2,13.7
2019-07-07,11.5,7.6,15.6
2019-07-06,18.4,13,24.6
2019-07-05,16.3,11.3,21.9
2019-07-04,13.8,6.9,20.7
2019-07-03,12.8,8.1,18.2
2019-07-02,14,9.5,19.5
2019-07-01,20.3,13.5,23.9
2019-06-30,24.4,16.7,30.5
2019-06-29,20.5,10.9,28.3
2019-06-28,15.2,9.1,21.3
2019-06-27,18.7,11.7,23.6
2019-06-26,25.9,19.4,31.5
2019-06-25,22.7,16,29
2019-06-24,20.1,13.8,25.5
2019-06-23,17.4,12.7,22.5
2019-06-22,15.1,11.4,20
