date,TMK,TNK,TXK
2019-08-08,20.1,14.8,26.7
2019-08-07,18.4,15.3,22
2019-08-06,20.1,17.6,23.9
2019-08-05,21.1,15.2,29.3
2019-08-04,20.1,11.6,28
2019-08-03,18.1,13.6,24.4
2019-08-02,18.4,13,26.6
2019-08-01,18.8,12.2,25.6
2019-07-31,20.4,13,26.4
2019-07-30,22.7,14.8,30
2019-07-29,20.1,16.3,24.8
2019-07-28,20.4,17.5,25
2019-07-27,23.1,17.7,27.7
2019-07-26,27.6,18.6,37
2019-07-25,28.1,17.6,38.2
2019-07-24,27.1,16.6,36.8
2019-07-23,24.8,14.4,33.4
2019-07-22,21.9,13.3,30.1
2019-07-21,22.4,15.5,28.3
2019-07-20,23.2,13.6,32
2019-07-19,19.6,15.4,25.3
2019-07-18,20,11.2,28.1
2019-07-17,18.2,10,25.2
2019-07-16,16.8,8.8,23.8
2019-07-15,16.4,10.6,22.4
2019-07-14,15.7,11.2,19.5
2019-07-13,16.5,13.2,21.2
2019-07-12,16.3,12.2,21.6
2019-07-11,15.9,14.1,18.7
2019-07-10,16.3,6,24.1
2019-07-09,13.2,7.1,18.8
2019-07-08,15.4,9.2,21.5
2019-07-07,17,12.5,21.2
2019-07-06,22.9,13.3,31.3
2019-07-05,20,11.2,27.9
2019-07-04,18.4,9.3,25.9
2019-07-03,18.2,10.3,24.6
2019-07-02,19.3,13.1,24.9
2019-07-01,24.1,18,29.1
2019-06-30,27,14,36.5
2019-06-29,22.9,12.3,31.4
2019-06-28,20.7,12.2,28
2019-06-27,23.9,15,29.6
2019-06-26,27.4,18.4,35.3
2019-06-25,26.2,17,34.6
2019-06-24,23.4,15.2,30.4
2019-06-23,21.2,14.5,28
2019-06-22,17.8,10.6,26.3
2019-06-21,18.7,12.4,24.5
2019-06-20,19.2,14.6,25.3
2019-06-19,24,14.8,31.8
2019-06-18,21.9,13,29.7
2019-06-17,19.3,10.6,26
2019-06-16,17.5,12.6,23.6
2019-06-15,19.3,13.6,24.7
2019-06-14,18.9,9.4,27
2019-06-13,17.6,10.9,24.4
2019-06-12,15.4,11.3,20.4
2019-06-11,16.6,13.9,20.6
2019-06-10,17.5,14.7,21.1
2019-06-09,17,6.8,23.9
2019-06-08,15.6,8.8,21.5
2019-06-07,15.5,7.3,27.5
2019-06-06,13.6,7.8,21.8
2019-06-05,24,15.6,30.3
2019-06-04,23,12.7,31.3
2019-06-03,20.6,13.1,32.3
2019-06-02,22.5,12.1,31.2
2019-06-01,20.6,10.8,28.9
2019-05-31,17.7,10.9,25
2019-05-30,15.1,5.5,22.7
2019-05-29,12.1,7.3,18.1
2019-05-28,13.2,9.8,19
2019-05-27,15.2,9.3,20.3
2019-05-26,15.9,7.8,22.9
2019-05-25,15.6,9.6,22.1
2019-05-24,16,6.8,23.6
2019-05-23,13.6,4.6,21.3
2019-05-22,12.2,6.1,16.5
2019-05-21,12.2,11.6,12.7
2019-05-20,13.5,10,17.4
2019-05-19,15.7,10.8,23.3
2019-05-18,14.5,9.1,22
2019-05-17,13.1,8.7,19.4
2019-05-16,10.5,6.6,17.2
2019-05-15,8.7,0.1,15.4
2019-05-14,8.5,0.4,14.4
2019-05-13,9.2,0.4,16.5
2019-05-12,8.3,2.7,14
2019-05-11,10.7,6.6,16.9
2019-05-10,12.7,8.4,18.8
2019-05-09,10.3,7.8,13.1
2019-05-08,8.9,2.5,13.2
2019-05-07,7.8,0.3,13.7
2019-05-06,7.1,3.3,13.9
2019-05-05,5.4,-0.8,10.7
2019-05-04,5.1,0,8
2019-05-03,10.7,7.4,14.2
2019-05-02,12.3,4.3,18.8
2019-05-01,12.1,3.1,21.1
2019-04-30,11.7,5.7,17.6
2019-04-29,7.2,0.6,13.4
2019-04-28,7.5,2.6,14.3
2019-04-27,9,5.5,14
2019-04-26,9.3,6.7,11.8
2019-04-25,15,4.3,25.8
2019-04-24,15.9,5.8,25.1
2019-04-23,15.6,10.6,21.2
2019-04-22,15.6,3.9,24.2
2019-04-21,15.4,5.3,24.2
2019-04-20,14.8,4.8,23.9
2019-04-19,15.6,7.6,23.6
2019-04-18,14.6,6.7,21.3
2019-04-17,12.4,7.3,19.6
2019-04-16,11.4,1.1,19.7
2019-04-15,9.3,0.9,17.2
2019-04-14,5,0.5,10.9
2019-04-13,2.3,0.4,4.7
2019-04-12,4,-1.6,8.6
2019-04-11,5.8,-1.1,11.9
2019-04-10,9.1,3.2,14.2
2019-04-09,10.2,5.9,16.5
2019-04-08,11.3,6.3,15.8
2019-04-07,11.7,3.7,18.3
2019-04-06,9.3,1.5,17.4
2019-04-05,6.4,4.6,8.7
2019-04-04,4.9,3.7,6.1
2019-04-03,8.6,4.3,12.4
2019-04-02,13.7,5.8,21.5
2019-04-01,10.5,4.3,17.2
2019-03-31,11,1.6,19.3
2019-03-30,10.5,0.7,21
2019-03-29,8.9,1,17
2019-03-28,6.5,-1.3,14.4
2019-03-27,6.3,0.6,12.2
2019-03-26,4.8,1.3,8
2019-03-25,4.5,-0.4,10
2019-03-24,7,0.5,13.5
2019-03-23,9.3,0.6,18.2
2019-03-22,8.4,-0.6,18.2
2019-03-21,6.4,-2.2,15.6
2019-03-20,4.6,-3.1,13.3
2019-03-19,3.2,-2.2,9.8
2019-03-18,4.7,-0.1,9.7
2019-03-17,8,3.6,11.8
2019-03-16,10.3,8.6,12
2019-03-15,8.7,5.5,11.3
2019-03-14,5.1,4.2,7.3
2019-03-13,6,3.4,10
2019-03-12,6.4,0.5,10.7
2019-03-11,4.7,3.2,6.4
2019-03-10,9.7,4,13.9
2019-03-09,8.5,4.1,10.7
2019-03-08,6.8,4.2,9.6
2019-03-07,9.7,6.1,12.4
2019-03-06,9.6,2.3,15.5
2019-03-05,5.3,3.9,7.3
2019-03-04,8.8,4.7,12.5
2019-03-03,10.1,8,11.6
2019-03-02,7.4,4.9,10.2
2019-03-01,8.3,5.9,10.5
2019-02-28,8.5,-0.8,18.1
2019-02-27,7.1,-1.8,19.9
2019-02-26,6.9,-1.4,18.2
2019-02-25,5.4,-2.9,16.8
2019-02-24,4.6,-2.6,13.2
2019-02-23,4.6,1,8.4
2019-02-22,8.8,3.9,11.8
2019-02-21,5.5,-0.8,12.9
2019-02-20,3.6,-2.4,11.7
2019-02-19,4.3,-1.1,10.2
2019-02-18,5,-2.7,16.6
2019-02-17,5.4,-2.5,17.9
2019-02-16,4.7,-3.3,16.9
2019-02-15,4,-3.1,15.9
2019-02-14,1.9,-3.7,11.4
2019-02-13,1.9,-3.4,9.8
2019-02-12,2.6,-1.7,6
2019-02-11,4.3,0.5,7.2
2019-02-10,7.1,4.7,11.3
2019-02-09,7,5.3,9.2
2019-02-08,6,3.8,9.5
2019-02-07,1.5,-3.3,4.7
2019-02-06,0.4,-4.2,8.6
2019-02-05,1.4,-2.3,7.1
2019-02-04,0.4,-3.6,5.3
2019-02-03,2,-0.8,3
2019-02-02,2.7,1.1,5.3
2019-02-01,1.8,0,4.5
2019-01-31,-1.7,-6.8,1.9
2019-01-30,0.2,-2.4,2.9
2019-01-29,0.9,-2.1,3.4
2019-01-28,1.4,0.7,2
2019-01-27,4.7,1.3,6.3
2019-01-26,2.4,-0.6,4.6
2019-01-25,-2,-4.2,0.4
2019-01-24,-3.8,-4.4,-3.1
2019-01-23,-2.9,-3.7,-2.3
2019-01-22,-5.2,-9.9,-1.7
2019-01-21,-4.6,-8.6,0.4
2019-01-20,-5.3,-8.9,0
2019-01-19,-3.4,-6.7,1.3
2019-01-18,-0.2,-4.1,3
2019-01-17,4.7,1.3,6.2
2019-01-16,4.4,3.4,6.3
2019-01-15,3.5,1.6,5.1
2019-01-14,4,1.9,6.4
2019-01-13,6.6,4.7,8.8
2019-01-12,3,1.8,5
2019-01-11,-0.2,-1.6,1.9
2019-01-10,0.6,-1.8,1.4
2019-01-09,2.3,-0.1,4.3
2019-01-08,4.1,2,5.5
2019-01-07,3.8,2.4,5
2019-01-06,5,4,5.7
2019-01-05,3.9,1,6.1
2019-01-04,0.9,-1,2.5
2019-01-03,-1.4,-4.9,1.3
2019-01-02,2.1,-3.5,4.6
2019-01-01,6,2.6,7
2018-12-31,6.4,5.1,7.4
2018-12-30,5.4,3.6,6.5
2018-12-29,1.5,-0.1,3.6
2018-12-28,-0.6,-1.6,0.2
2018-12-27,0.4,-1.7,4.7
2018-12-26,-1.1,-4.7,1.8
2018-12-25,-0.7,-3.9,3.6
2018-12-24,5,-2,12.6
2018-12-23,8.9,7.2,12.7
2018-12-22,10.2,7.8,11.2
2018-12-21,8.8,6.3,11.4
2018-12-20,6.3,5.4,7.5
2018-12-19,4.2,1.7,6.8
2018-12-18,3.4,0.8,6.8
2018-12-17,3.5,1.5,5.3
2018-12-16,-0.4,-2.5,1.8
2018-12-15,-0.5,-2.3,0.4
2018-12-14,-0.1,-0.4,0.2
2018-12-13,-0.1,-2.2,0.9
2018-12-12,2.2,-1.2,4.5
2018-12-11,2.9,1.9,4.4
2018-12-10,4.1,2.2,5.9
2018-12-09,7.3,5.2,8.8
2018-12-08,6.9,5.8,8.7
2018-12-07,10.7,7.2,12
2018-12-06,9,5.7,11.7
2018-12-05,3.1,-0.3,6.8
2018-12-04,6.4,0.1,10.1
2018-12-03,11.1,9.9,12.8
2018-12-02,9.7,7.2,12.1
2018-12-01,7.1,3.9,9.4
2018-11-30,5.3,1.5,7.4
2018-11-29,4.3,1.8,6.9
2018-11-28,2.3,-1.8,5.2
2018-11-27,3,2.4,3.8
2018-11-26,5.2,3.7,6.8
2018-11-25,5.9,4,9.2
2018-11-24,5.3,2.8,8.4
2018-11-23,0.1,-4,3.4
2018-11-22,1.4,-3,3.5
2018-11-21,2,0.7,3
2018-11-20,2.3,1,3.8
2018-11-19,1.9,-0.1,3
2018-11-18,2.7,-1.6,7.5
2018-11-17,4,-1,8.6
2018-11-16,4.6,-0.1,10
2018-11-15,5.4,4.9,6
2018-11-14,5.7,1.6,13.3
2018-11-13,9.7,3.7,12.1
2018-11-12,13.2,9.9,16.9
2018-11-11,11.5,8.6,16.3
2018-11-10,10.5,7.3,13.7
2018-11-09,10.1,6.5,13.6
2018-11-08,11.2,8.3,14
2018-11-07,8.8,2.9,18.3
2018-11-06,8.8,4.4,14.2
2018-11-05,10.9,5.4,14.7
2018-11-04,10.4,9.4,11.6
2018-11-03,8,2,12.4
2018-11-02,8.4,3,14.3
2018-11-01,7.2,2.9,11.4
2018-10-31,7.7,-0.3,13.6
2018-10-30,6,4.3,8.1
2018-10-29,5.3,3.9,7.2
2018-10-28,4.9,3.2,6.3
2018-10-27,6.4,4.2,8.9
2018-10-26,10,8.3,12.8
2018-10-25,12.3,9.6,15.4
2018-10-24,12.2,10.8,14.2
2018-10-23,7.9,0.7,12.6
2018-10-22,7.5,1,15.9
2018-10-21,7.4,1.7,15.8
2018-10-20,10.5,4.1,16.9
2018-10-19,11.5,7.5,18.3
2018-10-18,12.7,6.9,20.6
2018-10-17,13.3,6.5,23.4
2018-10-16,13.5,5.1,23.9
2018-10-15,13.7,7.5,23.5
2018-10-14,14.6,6.8,24.7
2018-10-13,15.6,8.6,25.6
2018-10-12,16.5,9.7,26.3
2018-10-11,15.2,7.7,24
2018-10-10,13.4,6.5,22.5
2018-10-09,12.8,7.4,21.4
2018-10-08,12.4,6.8,20.7
2018-10-07,12.7,7.7,20.3
2018-10-06,14.5,6.7,23.9
2018-10-05,11.8,2.8,23.6
2018-10-04,9.6,2.5,19
2018-10-03,11.8,4.6,16.6
2018-10-02,7.2,1.6,10.7
2018-10-01,9.2,4.8,15.8
2018-09-30,9.4,-0.2,20.5
2018-09-29,8.5,2.1,16
2018-09-28,12.4,7,20.1
2018-09-27,12.1,3.3,23.4
2018-09-26,9.3,2.8,18.3
2018-09-25,8.4,2.7,15.2
2018-09-24,10.6,5.3,14.8
2018-09-23,13.9,8.1,22.7
2018-09-22,12.7,8.4,18.4
2018-09-21,16.9,9.7,25.4
2018-09-20,21.2,13.4,29.1
2018-09-19,23.3,13.1,29.8
2018-09-18,21.4,9,30.4
2018-09-17,19.3,8.1,27.9
2018-09-16,16.4,5.8,25.7
2018-09-15,14.7,8.2,22.1
2018-09-14,16.6,14.2,21.3
2018-09-13,16.7,13.3,20.7
2018-09-12,20.4,10.2,31
2018-09-11,18.5,10.3,27.9
2018-09-10,18.2,8.3,28.2
2018-09-09,15.9,8.1,25.5
2018-09-08,15.6,10.1,22.7
2018-09-07,17.3,13.8,21.8
2018-09-06,18.7,12.3,26.6
2018-09-05,19.8,12.3,28.7
2018-09-04,19.2,15,25.1
2018-09-03,17.3,14.4,21.1
2018-09-02,14.8,10.5,18.4
2018-09-01,14.9,9.2,21.9
2018-08-31,15.3,11.4,20.4
2018-08-30,17.8,14.6,21.7
2018-08-29,20.3,10.2,31.2
2018-08-28,17.6,10.8,26.1
2018-08-27,15.6,9.5,21.3
2018-08-26,13.6,6,21.5
2018-08-25,14.1,8.5,19.2
2018-08-24,17.1,14.6,20.6
2018-08-23,23.1,15.7,32.4
2018-08-22,24.3,15.5,34.4
2018-08-21,22.7,17.1,29.5
2018-08-20,21.2,13.4,28.8
2018-08-19,21.6,12.4,31.3
2018-08-18,20.9,14.9,28.5
2018-08-17,22.5,14.4,30.8
2018-08-16,21.5,11.9,31.5
2018-08-15,18.8,13.7,26
2018-08-14,19.3,13.7,25.9
2018-08-13,17.6,12.4,24.1
2018-08-12,19.4,8.5,29.7
2018-08-11,18.4,11.6,25.7
2018-08-10,19.2,14,25.6
2018-08-09,22.6,17.1,35.7
2018-08-08,26,19.7,32.4
2018-08-07,26.8,17.5,36.2
2018-08-06,25,15.1,35.4
2018-08-05,24.3,17.3,30.7
2018-08-04,27,18.4,35.7
2018-08-03,27.2,18.8,35.4
2018-08-02,25.1,17.8,32.8
2018-08-01,24.2,18.7,31.2
2018-07-31,26.8,16.3,36.2
2018-07-30,25.4,15.5,35.3
2018-07-29,23.9,15.8,32.3
2018-07-28,24.1,16.8,32.3
2018-07-27,25.1,15.7,34.3
2018-07-26,25.2,16.1,34
2018-07-25,24,15.8,34
2018-07-24,23.9,14.1,33.3
2018-07-23,21.6,15.7,29.9
2018-07-22,19.6,15.5,27.1
2018-07-21,20.5,17,23.3
2018-07-20,22.7,12.6,32.6
2018-07-19,21,11.7,29.3
2018-07-18,21.1,13.8,28.4
2018-07-17,22,13.2,30
2018-07-16,21.3,14.4,30
