date,TMK,TNK,TXK
2020-01-16,6.4,-0.5,11.3
2020-01-15,6,0,10.8
2020-01-14,4.5,-0.7,7.5
2020-01-13,2.6,-1.1,5.3
2020-01-12,-0.9,-5.2,3.4
2020-01-11,2.6,-3.1,5.2
2020-01-10,7.5,4.6,10
2020-01-09,6.9,4.4,10.8
2020-01-08,2.5,-1.8,5.6
2020-01-07,1.9,-3.6,4.6
2020-01-06,-1.5,-3.4,0.3
2020-01-05,2.9,-1.6,4.7
2020-01-04,4,2.4,6.6
2020-01-03,2.3,-1.5,6.9
2020-01-02,-1.5,-4.6,1.2
2020-01-01,-0.1,-4,4.3
2019-12-31,0.7,-4.7,5.9
2019-12-30,-1.5,-5.7,3.7
2019-12-29,-2.9,-6.8,1.6
2019-12-28,-0.3,-4.3,2.9
2019-12-27,2.8,0,4.8
2019-12-26,3.2,-0.3,6.1
2019-12-25,5.7,3.8,7.3
2019-12-24,5.4,2.7,7.7
2019-12-23,5.6,4.8,6.7
2019-12-22,5.4,0.3,8
2019-12-21,3.8,-0.4,6.5
2019-12-20,4.1,-1.3,10.9
2019-12-19,4.3,0.4,8.7
2019-12-18,6.5,2,12.9
2019-12-17,3.8,1.4,7.6
2019-12-16,4.8,0.8,8.6
2019-12-15,7.9,4.2,13.3
2019-12-14,5.5,1.9,7.9
2019-12-13,1.1,-1.7,4.3
2019-12-12,1.3,-1.5,3.1
2019-12-11,-0.6,-4.4,1.7
2019-12-10,1.7,-3.3,4.5
2019-12-09,6.1,4.2,8.9
2019-12-08,7.5,4.6,9.3
2019-12-07,6.8,4.8,8.9
2019-12-06,1.1,-2.4,4.9
2019-12-05,-2.4,-4.9,-1
2019-12-04,-1.7,-5.3,3.5
2019-12-03,0.5,-3.8,5.5
2019-12-02,0.9,0,3
2019-12-01,-0.3,-3,1.4
2019-11-30,1.8,-3.4,4.9
2019-11-29,5.5,0.7,8.6
2019-11-28,8.7,6.8,10.9
2019-11-27,7,3.9,9.7
2019-11-26,5.6,3.8,7.1
2019-11-25,2.6,0.9,3.8
2019-11-24,4.3,0,9.2
2019-11-23,5.4,-0.2,10.9
2019-11-22,3,0.7,3.6
2019-11-21,3.1,-0.2,5.8
2019-11-20,3.2,1.6,4.8
2019-11-19,3.8,0.7,6.3
2019-11-18,4.4,0.7,7.5
2019-11-17,4.6,3.1,5.8
2019-11-16,4.2,2.3,6.4
2019-11-15,3.5,-0.2,6.4
2019-11-14,1.3,-2.9,5.5
2019-11-13,4,0.9,6.9
2019-11-12,4,2.7,6.7
2019-11-11,0.4,-0.7,2.8
2019-11-10,0.1,-2.8,3.2
2019-11-09,4,-1,7.7
2019-11-08,5.8,3.9,7.1
2019-11-07,7.1,2.6,9.9
2019-11-06,7.1,5,9.5
2019-11-05,8.7,4.8,11.6
2019-11-04,9.7,7.6,12.8
2019-11-03,11,9.5,12.9
2019-11-02,13.4,11,17.4
2019-11-01,6,2.1,11.1
2019-10-31,3.5,-1.7,8.7
2019-10-30,5.8,1.3,9.1
2019-10-29,6.4,4.9,8.4
2019-10-28,7.1,5.3,9.1
2019-10-27,14.2,8.3,20.2
2019-10-26,11,3.9,17.6
2019-10-25,13.6,7,18
2019-10-24,13.1,8.9,17.4
2019-10-23,11.6,9.8,12.8
2019-10-22,12,8.5,16.2
2019-10-21,12,7.4,17.5
2019-10-20,10.4,8.1,14.6
2019-10-19,12.2,9.7,14.1
2019-10-18,13.9,10.3,18.8
2019-10-17,13.9,8.5,19
2019-10-16,12.1,8.4,16.3
2019-10-15,13.2,6.8,20.7
2019-10-14,16,9.4,22.9
2019-10-13,17.9,12.9,24
2019-10-12,15.7,10.1,21.2
2019-10-11,12.1,7.2,17.7
2019-10-10,10,8.2,13.3
2019-10-09,11.1,8.7,14.3
2019-10-08,12.1,8.8,15.6
2019-10-07,8.2,6.5,11.3
2019-10-06,7.3,3.6,9.5
2019-10-05,9.8,5.9,11.4
2019-10-04,8.7,3.5,11.5
2019-10-03,7.6,4.3,11.5
2019-10-02,11.6,5.5,17
2019-10-01,15.1,7.2,22.1
2019-09-30,14.3,8,19
2019-09-29,16,10,21.9
2019-09-28,14.3,10.3,17.9
2019-09-27,15.5,11.9,20.7
2019-09-26,14.9,11.7,17.7
2019-09-25,14.6,12.5,17.8
2019-09-24,12.9,6.9,16.4
2019-09-23,13.4,9.1,15.4
2019-09-22,12.8,4.5,20.1
2019-09-21,11.7,3,21.7
2019-09-20,9,1.2,17
2019-09-19,9.2,3.8,15.4
2019-09-18,10.9,4.4,16.5
2019-09-17,14.6,9.8,17.9
2019-09-16,17.2,8.1,25.6
2019-09-15,17.2,7.9,26.9
2019-09-14,17.1,10,23.5
2019-09-13,17.9,10.3,24.4
2019-09-12,17.4,10.7,23
2019-09-11,13.3,4.9,20.6
2019-09-10,10.4,3.5,18.4
2019-09-09,10.5,5.6,13.7
2019-09-08,11.1,8.6,14.7
2019-09-07,13.2,8.7,16.9
2019-09-06,13.7,9.9,17.5
2019-09-05,14.3,9.9,17.8
2019-09-04,15.8,5.8,24.8
2019-09-03,13.5,4.5,22.7
2019-09-02,15.6,6.6,20
2019-09-01,20.1,15.8,25.4
2019-08-31,21.6,13.5,28.4
2019-08-30,20.6,13.9,28.2
2019-08-29,21,15.6,26.7
2019-08-28,21.5,14.7,30.3
2019-08-27,21.1,14.1,28.5
2019-08-26,20.7,13.9,28.2
2019-08-25,20.7,14.1,28.3
2019-08-24,20.1,13.3,27.1
2019-08-23,16.9,8.6,25
2019-08-22,16.1,9.6,23.7
2019-08-21,14.7,8.4,20.9
2019-08-20,15.7,12.2,18.7
2019-08-19,18.9,16.2,22.5
2019-08-18,22,14.3,31.8
2019-08-17,17.6,10.7,24
2019-08-16,16.9,10.9,23.2
2019-08-15,15,7.4,21.7
2019-08-14,14,6.9,20.1
2019-08-13,15.1,9.4,19.8
2019-08-12,15.3,13.4,19
2019-08-11,19.8,12.2,26.9
2019-08-10,20.3,17.3,23.6
2019-08-09,21.7,11,31
2019-08-08,18.6,13,26.2
2019-08-07,17.3,14.2,19.9
2019-08-06,21.5,16.4,27.9
2019-08-05,19.6,13.4,26.6
2019-08-04,18.3,10.5,26.1
2019-08-03,16.4,11.7,20.3
2019-08-02,18.9,13.1,24.6
2019-08-01,18.1,10.9,24.9
2019-07-31,18.7,14.4,23.5
2019-07-30,20.7,13.5,28.3
2019-07-29,18.3,15.8,21.3
2019-07-28,18.9,16.7,24
2019-07-27,22,17.8,28
2019-07-26,26.7,16.1,35.1
2019-07-25,26.3,15.8,35.6
2019-07-24,25.4,14.3,34.6
2019-07-23,22.7,11.9,32.6
2019-07-22,21.3,12.2,28.9
2019-07-21,21.5,14.3,27.2
2019-07-20,21.9,12.5,30.2
2019-07-19,20.6,14.8,26.4
2019-07-18,19,9.5,26.5
2019-07-17,18.4,8.7,25.7
2019-07-16,16.6,9.7,23.5
2019-07-15,17,11.4,24.1
2019-07-14,16.4,12.2,21.6
2019-07-13,15.6,13.1,20.4
2019-07-12,16.2,11.5,20.7
2019-07-11,14.7,10,20.6
2019-07-10,15.1,7.2,22.4
2019-07-09,14,8.7,19.5
2019-07-08,15.8,10.2,20.6
2019-07-07,17.6,13.4,23.2
2019-07-06,23.1,14.9,29.3
2019-07-05,19.6,9.9,27.7
2019-07-04,18.4,10.4,26.4
2019-07-03,18.5,12,24.7
2019-07-02,20.3,14.8,25.3
2019-07-01,24.4,18.3,30.9
2019-06-30,24.1,11.5,33.6
2019-06-29,21.3,11.2,30.1
2019-06-28,20.7,12.9,27.8
2019-06-27,24.7,17.8,30.7
2019-06-26,26.3,17.1,34.9
2019-06-25,23.5,14.7,31.5
2019-06-24,21.3,14,27.8
2019-06-23,19.1,13.7,25.5
2019-06-22,17.4,14.6,21.9
2019-06-21,19.2,13.8,24.4
2019-06-20,19.1,14.9,23.9
2019-06-19,22.9,15.8,29.6
2019-06-18,21.3,12.7,28.3
2019-06-17,17.6,8.7,26.2
2019-06-16,15.9,10.5,19.4
2019-06-15,20.7,15.6,24.3
2019-06-14,20.7,10.2,29.6
2019-06-13,17.8,11.4,24.8
2019-06-12,14.9,13.3,20.2
2019-06-11,16.2,13.2,19.8
2019-06-10,15.8,12.3,21.3
2019-06-09,17.2,9.5,24.3
2019-06-08,16.5,11.5,23
2019-06-07,17.1,7.5,27
2019-06-06,14.8,9.5,20.9
2019-06-05,22.9,12.8,30.5
2019-06-04,21.3,11.9,29.1
2019-06-03,20.2,11.9,29.8
2019-06-02,20.9,10.5,28.5
2019-06-01,18.6,9.5,26.2
2019-05-31,17.6,11.8,23.3
2019-05-30,13.6,3.5,20.5
2019-05-29,11.1,6.2,15.4
2019-05-28,13.2,9.3,16.3
2019-05-27,16.4,9.6,21.5
2019-05-26,15.5,7.6,22
2019-05-25,13.7,8.3,21.4
2019-05-24,14.7,5.5,21.8
2019-05-23,11.9,3.7,19.7
2019-05-22,11.4,5.5,15
2019-05-21,11.6,10.7,12.6
2019-05-20,13.3,11.4,16.2
2019-05-19,15.1,9.9,23.5
2019-05-18,14.2,7.4,21.7
2019-05-17,12.8,4.8,20.9
2019-05-16,8.7,5.8,12.9
2019-05-15,7.7,1.8,13.3
2019-05-14,7.6,1.4,13.3
2019-05-13,9.8,2.9,15.3
2019-05-12,8.3,4.8,12.8
2019-05-11,12.1,6.8,18.7
2019-05-10,11.7,7.4,16.4
2019-05-09,10.4,6.3,14.7
2019-05-08,9.8,3.9,13
2019-05-07,6.8,-1.6,13.1
2019-05-06,4.7,-2.5,9.9
2019-05-05,4.1,-0.3,8
2019-05-04,5.4,1.2,10.4
2019-05-03,9.7,6.8,12.7
2019-05-02,11.9,2.6,19.2
2019-05-01,10.7,0.5,18.7
2019-04-30,9.2,3.6,13.5
2019-04-29,7.3,4.2,11.4
2019-04-28,6.5,2.7,11
2019-04-27,8.8,4.5,13.9
2019-04-26,8.4,6,10.7
2019-04-25,15.7,3.7,25.3
2019-04-24,15.5,5.7,25.4
2019-04-23,15.1,8,21.5
2019-04-22,14.7,4.1,23.8
2019-04-21,14.1,3.1,22.9
2019-04-20,14.7,5.9,23.1
2019-04-19,14.2,6.2,22.3
2019-04-18,12.5,2.9,20.2
2019-04-17,12.7,6.4,19.1
2019-04-16,10.1,0.8,18.4
2019-04-15,8.9,2.4,16.2
2019-04-14,4.8,0.3,10.3
2019-04-13,4.9,1,9.2
2019-04-12,3.3,-1.8,8.5
2019-04-11,6,0.7,11.3
2019-04-10,8.9,4.1,12.9
2019-04-09,10.6,7.7,15.7
2019-04-08,10.3,4.2,14.7
2019-04-07,10.3,2.1,16.5
2019-04-06,9.2,1.2,16.5
2019-04-05,5,0.7,8.3
2019-04-04,5,3.7,7.8
2019-04-03,10.3,2.6,17.7
2019-04-02,11.3,1.4,20.3
2019-04-01,9.7,3.2,17.1
2019-03-31,10,0.5,18.9
2019-03-30,9.2,-1.1,18.9
2019-03-29,8.5,1.7,16
2019-03-28,7.9,2.4,13
2019-03-27,5.8,2.9,9.9
2019-03-26,4.4,0.9,8.9
2019-03-25,5,1.2,8.5
2019-03-24,8.6,1.2,16.9
2019-03-23,8.7,-0.7,18.3
2019-03-22,7.7,-1.9,17.7
2019-03-21,5.4,-3.8,14.9
2019-03-20,3,-4.1,10.6
2019-03-19,2.8,-2.6,8.5
2019-03-18,3.9,-0.7,8.8
2019-03-17,8.2,3.2,18.1
2019-03-16,9.5,3.2,13.2
2019-03-15,7.8,4.6,10.8
2019-03-14,3.9,2.3,6
2019-03-13,5.7,3,8.6
2019-03-12,5,1.2,8.7
2019-03-11,3.2,-0.5,5.2
2019-03-10,9.2,4.1,13.7
2019-03-09,8.2,4.7,10.6
2019-03-08,6.6,2.1,11.1
2019-03-07,8,4.5,12.2
2019-03-06,7.1,0.7,12.6
2019-03-05,4.9,2.3,8.5
2019-03-04,8.2,3.5,13.2
2019-03-03,9.1,6.6,13.3
2019-03-02,6.7,4.6,9
2019-03-01,7.2,5.9,9.2
