date,TMK,TNK,TXK
2020-01-16,7.1,0.8,12
2020-01-15,6.7,1.4,12.3
2020-01-14,5.6,0.8,10.7
2020-01-13,3.4,0.9,6.3
2020-01-12,-0.5,-4.7,2.2
2020-01-11,2.5,-2.1,5.8
2020-01-10,7.2,4.6,9.5
2020-01-09,8.6,5.8,13.1
2020-01-08,3.1,-1.2,7
2020-01-07,2,-3,3.6
2020-01-06,-0.6,-3.4,4.4
2020-01-05,2.7,-1.4,4.1
2020-01-04,3.4,2,6.7
2020-01-03,3.8,-1.6,6.7
2020-01-02,-1.7,-5.6,1.9
2020-01-01,-0.4,-4,4.5
2019-12-31,0.8,-3.7,3.4
2019-12-30,-0.2,-5.3,6.5
2019-12-29,-2.5,-6.1,1.6
2019-12-28,-1.2,-4.7,2
2019-12-27,3,-0.4,4.5
2019-12-26,2.9,0.6,3.9
2019-12-25,5.5,3.3,7.2
2019-12-24,5.6,3.9,7.6
2019-12-23,5.5,4.8,6.3
2019-12-22,5.2,0.5,8.1
2019-12-21,3.5,0,8.5
2019-12-20,4.6,-0.8,8.6
2019-12-19,4.6,1.2,9.6
2019-12-18,6.6,1.3,10.6
2019-12-17,5.6,1,12.2
2019-12-16,7.2,2.7,13.6
2019-12-15,7.6,4.5,12.2
2019-12-14,5.3,2.2,7.4
2019-12-13,1.5,-1.3,3.9
2019-12-12,1,-1.5,2.4
2019-12-11,-0.1,-2.2,1.5
2019-12-10,1.1,-1.8,3.8
2019-12-09,5.4,3.7,7.4
2019-12-08,7.7,5.2,10
2019-12-07,6.4,5.1,7.5
2019-12-06,1.2,-4.9,7
2019-12-05,-1.9,-5.3,3.5
2019-12-04,-0.8,-4.3,3.4
2019-12-03,0.6,-2.2,5.7
2019-12-02,0.8,-1.8,3.3
2019-12-01,-0.1,-1.6,0.9
2019-11-30,1.6,-2.3,5
2019-11-29,5,1.7,7.7
2019-11-28,8.4,6.9,10.2
2019-11-27,8.1,4.8,11.5
2019-11-26,6.5,4,12.3
2019-11-25,4.1,2.2,5.2
2019-11-24,4.4,1,8.2
2019-11-23,5.6,0.9,10.2
2019-11-22,2.7,0.4,4.2
2019-11-21,2.8,-0.5,5.9
2019-11-20,-0.3,-2.3,2.8
2019-11-19,3.5,-1.9,5.3
2019-11-18,3.8,2.3,5.7
2019-11-17,3.1,0.2,5.1
2019-11-16,3.2,-0.2,7.4
2019-11-15,3.3,0.7,4.9
2019-11-14,1.9,-2.4,6.4
2019-11-13,3,0.3,6.6
2019-11-12,4.2,2.3,7.3
2019-11-11,0.5,-1.1,3.3
2019-11-10,1,-2.4,5.9
2019-11-09,3.3,-1.5,7.8
2019-11-08,5.4,3.4,6.3
2019-11-07,6.6,2.4,10.3
2019-11-06,6.3,3,9
2019-11-05,7.2,3.1,10.7
2019-11-04,9.5,7.9,12
2019-11-03,10.6,9.2,12
2019-11-02,13.4,10.2,17.2
2019-11-01,6.5,2.5,11.3
2019-10-31,3.5,-0.6,8.6
2019-10-30,4.4,-0.5,8
2019-10-29,5.5,2.6,8.6
2019-10-28,6.5,4.2,10.2
2019-10-27,12.1,5.8,17.7
2019-10-26,11.6,5.7,19.9
2019-10-25,12,6.6,16.1
2019-10-24,12.6,9.4,15.6
2019-10-23,11.1,6.6,13.9
2019-10-22,10.4,6.7,15.4
2019-10-21,12.3,8.1,18.6
2019-10-20,12.2,9.1,16.4
2019-10-19,11.9,10.6,14
2019-10-18,13.1,10.1,19.1
2019-10-17,13.2,6.3,19
2019-10-16,11.3,6.8,15.4
2019-10-15,13.5,7.7,21.5
2019-10-14,15.9,9.6,24.5
2019-10-13,17,11.3,25.8
2019-10-12,14.3,6.6,20.9
2019-10-11,11.2,6.3,17.4
2019-10-10,9.1,6.5,12.2
2019-10-09,10.5,7.5,12.4
2019-10-08,11.8,8.6,14
2019-10-07,8.4,6.6,12
2019-10-06,7,3.6,8.9
2019-10-05,9,3.1,11.8
2019-10-04,8.4,3.6,11.6
2019-10-03,7.1,4,11.5
2019-10-02,10.6,5.1,15.2
2019-10-01,13.4,6.4,19.2
2019-09-30,13,6.8,17.7
2019-09-29,15.5,10.4,21.1
2019-09-28,13.3,10.9,16.5
2019-09-27,14.4,10.1,17.6
2019-09-26,14.2,11.2,16.6
2019-09-25,13.5,11.8,16.4
2019-09-24,13,7.3,18
2019-09-23,13.1,9.1,15.4
2019-09-22,14.5,5.4,23.4
2019-09-21,12.8,3,23
2019-09-20,9.3,1.1,17.2
2019-09-19,9.1,3.1,15.8
2019-09-18,9.9,2.6,16.5
2019-09-17,14,8,18.5
2019-09-16,16.5,7.6,24.5
2019-09-15,16.7,8.7,25.7
2019-09-14,16.4,10.2,23.6
2019-09-13,16.2,9.3,22.5
2019-09-12,17.3,12.5,22.8
2019-09-11,13.4,3.8,20.5
2019-09-10,10.9,4.5,18.8
