date,TMK,TNK,TXK
2019-07-08,13.2,9.1,17.1
2019-07-07,13.8,11.3,17.4
2019-07-06,14.8,10.6,20.3
2019-07-05,17.4,12.1,21.7
2019-07-04,15.8,6.6,22.2
2019-07-03,14.1,6.8,20.4
2019-07-02,15.9,7.9,20.4
2019-07-01,19,13.5,25.4
2019-06-30,23.9,14.7,33.8
2019-06-29,21.4,8.8,31.4
2019-06-28,16.8,11.5,22.9
2019-06-27,15.5,12.5,20.6
2019-06-26,22.8,14.6,29.4
2019-06-25,25.5,17,31.9
2019-06-24,23.1,16.5,29
2019-06-23,20.6,13.3,27.1
2019-06-22,17.1,8.8,23.2
2019-06-21,16.5,11,22.6
2019-06-20,18.3,14.4,23.6
2019-06-19,22,15.2,30.9
2019-06-18,22.2,14,29.6
2019-06-17,19.5,10.6,26.2
2019-06-16,16.7,9.7,23.5
2019-06-15,18.4,11.3,22.5
2019-06-14,19.8,11.2,27
2019-06-13,16.9,11.1,22.7
2019-06-12,16.2,11,19.4
2019-06-11,17.6,14.5,21.1
2019-06-10,18.7,14.3,25
2019-06-09,16.5,9.4,22.8
2019-06-08,14.9,11.5,18.3
2019-06-07,16.7,8.3,23
2019-06-06,16.2,10.4,21.1
2019-06-05,22.4,17.9,26.8
2019-06-04,18.6,12.4,23.2
2019-06-03,18.3,13,24
2019-06-02,22,12.2,29.5
2019-06-01,18.4,11.7,26.1
2019-05-31,18.6,12.8,23.8
2019-05-30,15.1,9.4,19
2019-05-29,11,2.1,17.3
2019-05-28,11.6,5.5,17.6
2019-05-27,14.7,8.5,18.7
2019-05-26,14.8,5.7,20.9
2019-05-25,11.6,6.2,15.6
2019-05-24,15.1,6.6,23.3
2019-05-23,13.7,3.8,20.8
2019-05-22,12.1,7,17.3
2019-05-21,13.4,11,15.1
2019-05-20,16.4,10.4,23.8
2019-05-19,15.7,7.1,23.6
2019-05-18,14.8,5.5,22.1
2019-05-17,12,7.3,15.5
2019-05-16,9.5,7.6,11.5
2019-05-15,10.2,0.8,16.4
2019-05-14,9.5,1.6,15.5
2019-05-13,8.5,1.9,14.4
2019-05-12,8.4,2.5,13.9
2019-05-11,8.7,4.4,14.2
2019-05-10,10.2,6.4,13.3
2019-05-09,11.8,7.6,17
2019-05-08,8.9,1.6,13.3
2019-05-07,6.8,0.1,12.3
2019-05-06,6,2.4,10.2
2019-05-05,5.6,-0.8,12
2019-05-04,4.6,0.1,10.5
2019-05-03,6.7,2.8,11.1
2019-05-02,9.7,7,13.6
2019-05-01,9.8,7.4,14.3
2019-04-30,10.7,6.6,17.8
2019-04-29,7.9,3,10.8
2019-04-28,8.3,4.1,13
2019-04-27,9.6,6.5,15
2019-04-26,11.5,8.7,14.3
2019-04-25,15.4,7.4,21.3
2019-04-24,17.2,11.1,23.7
2019-04-23,15.3,10.3,20.3
2019-04-22,15.1,8.4,21.2
2019-04-21,12.8,1.9,21.4
2019-04-20,14.4,6.1,21
2019-04-19,15.3,7.4,22.2
2019-04-18,14.2,6.5,20.6
2019-04-17,12.1,5.5,18.2
2019-04-16,9.2,1.8,15.7
2019-04-15,8.3,2.4,14.6
2019-04-14,4.3,-0.2,8.4
2019-04-13,2.1,-1.2,7.2
2019-04-12,3.5,-0.5,6.7
2019-04-11,4.4,0.1,9.3
2019-04-10,4.1,-1.1,9.8
2019-04-09,6.7,1.6,12.3
2019-04-08,10.7,2.7,18.7
2019-04-07,13.4,5.3,19.7
2019-04-06,11.6,6.3,18.8
2019-04-05,7.4,6.1,9
2019-04-04,6.6,4.3,8.5
2019-04-03,8.3,5.7,12.4
2019-04-02,8.8,1.7,15.4
2019-04-01,5.3,-1.6,11.2
2019-03-31,6.6,0.7,11.3
2019-03-30,10.8,3.5,18.2
2019-03-29,10.6,4.8,16.2
2019-03-28,9.7,6,13.3
2019-03-27,7.6,4.4,11.7
2019-03-26,5.9,2.9,8.5
2019-03-25,5.1,2.5,8.6
2019-03-24,5.3,0.6,10.7
2019-03-23,7.3,1,11
2019-03-22,10.1,2.5,17.9
2019-03-21,10.3,5.2,13.2
2019-03-20,7.2,1.4,10.5
2019-03-19,4.3,0.4,10.2
2019-03-18,5.1,2.2,8.5
