date,TMK,TNK,TXK
2020-01-16,8.5,5.6,12.4
2020-01-15,10.1,7.9,13.6
2020-01-14,7.7,3.6,10.7
2020-01-13,4.2,2.9,5.7
2020-01-12,2.6,0.7,5.7
2020-01-11,3.3,0.9,5.9
2020-01-10,8.2,3.4,11
2020-01-09,8.2,5.9,10.4
2020-01-08,5.1,3.1,6.3
2020-01-07,2.4,0.2,4.5
2020-01-06,3,0.5,5
2020-01-05,2.6,1.3,4.9
2020-01-04,3.5,1.3,5.1
2020-01-03,5.2,2.5,8.2
2020-01-02,1.5,-2.7,6.8
2020-01-01,1.1,-2.1,5.6
2019-12-31,3.5,1.1,5.5
2019-12-30,4.5,-0.2,8.6
2019-12-29,-1.4,-4.6,2.2
2019-12-28,-0.4,-2.8,0.8
2019-12-27,1.8,0.2,3.5
2019-12-26,3.8,2.8,5
2019-12-25,5.4,3.8,6.8
2019-12-24,5.7,3.1,7.4
2019-12-23,6.2,4,7.5
2019-12-22,5.7,2.6,7.8
2019-12-21,6.4,2.6,9.1
2019-12-20,8.1,4.2,11.8
2019-12-19,7,4.6,11.4
2019-12-18,8.1,4.5,11.1
2019-12-17,10.9,6.3,16
2019-12-16,7.9,4.8,11.4
2019-12-15,6.3,3.6,10.6
2019-12-14,4.4,2.9,6
2019-12-13,1.7,0.4,4.3
2019-12-12,1.7,0.1,3.5
2019-12-11,2.4,0.3,4.8
2019-12-10,2.5,0.2,4.8
2019-12-09,6.4,4.1,9
2019-12-08,8.6,6.9,10.5
2019-12-07,7.3,4.7,9.2
2019-12-06,2.3,-0.9,5.1
2019-12-05,0.7,-1.7,4.2
2019-12-04,2.2,-0.6,6.5
2019-12-03,3.3,1.8,6.2
2019-12-02,1.8,-0.1,3.6
2019-12-01,0.8,-1.1,2.7
2019-11-30,2.6,0.4,5.1
2019-11-29,5.2,0.4,8.9
2019-11-28,9.6,8,11.4
2019-11-27,7.1,4.7,9.7
2019-11-26,6,2,10.3
2019-11-25,1.3,-0.3,3.1
2019-11-24,0.7,-2,3.9
2019-11-23,3.2,-2.6,8
2019-11-22,4.7,0.7,8.4
2019-11-21,4.7,3.8,5.5
2019-11-20,3.2,1.6,3.8
2019-11-19,4.9,3.4,6.3
2019-11-18,5.3,4.4,6.2
2019-11-17,3,0.2,5
2019-11-16,4.5,2.1,8.2
2019-11-15,4.5,0.2,8.2
2019-11-14,3.6,0.7,8.1
2019-11-13,4.4,2.5,8.1
2019-11-12,4.6,2.6,7.8
2019-11-11,1.8,-0.9,5.1
2019-11-10,3.6,0.1,8.8
2019-11-09,4.8,1.9,6.4
2019-11-08,6.6,4.8,7.7
2019-11-07,8.4,6.1,11.6
2019-11-06,7.6,4.8,10.4
2019-11-05,8.3,4.8,10.6
2019-11-04,10.4,8.1,13.4
2019-11-03,12,9.6,15.2
2019-11-02,12.8,8.1,17.1
2019-11-01,3.8,-0.8,8.2
2019-10-31,0.5,-2.8,4.9
2019-10-30,2.5,-0.1,5.2
2019-10-29,5.1,1.1,8.4
2019-10-28,5.7,2.8,9.9
2019-10-27,10.5,4.8,16.3
2019-10-26,14.4,9.5,19.4
2019-10-25,13.7,10.4,17.4
2019-10-24,12.4,8.4,17.2
2019-10-23,10.2,7.8,11.9
2019-10-22,13.1,8.6,18.5
2019-10-21,14.2,10.2,19.5
2019-10-20,15.1,10.4,20.8
2019-10-19,12.7,10,15.4
2019-10-18,14.1,9.9,17.7
2019-10-17,13.9,11.9,17.1
2019-10-16,13.4,10.8,15.4
2019-10-15,16.8,12.7,24.3
2019-10-14,19.1,14.1,25.2
2019-10-13,19.8,15.9,24.7
