date,TMK,TNK,TXK
2020-01-16,5.9,2.9,7.9
2020-01-15,11.2,5.6,13.1
2020-01-14,7.8,4.8,11.7
2020-01-13,5.6,3.1,7.3
2020-01-12,6.1,5.2,7.7
2020-01-11,4.5,1.4,6.4
2020-01-10,7.9,4.5,11
2020-01-09,8,3.6,11
2020-01-08,7.8,4.9,10.3
2020-01-07,5.2,1.3,8.1
2020-01-06,5.2,1.7,6.3
2020-01-05,3.2,-0.7,5.7
2020-01-04,5.1,1.5,7.5
2020-01-03,5.6,3.7,7.7
2020-01-02,-0.2,-1.9,3.8
2020-01-01,2,-1.8,4.7
2019-12-31,5.6,0.5,7.6
2019-12-30,6,4.2,7.6
2019-12-29,1.1,-1.9,4.4
2019-12-28,0.4,-1.3,2.2
2019-12-27,3.1,1.9,4.2
2019-12-26,5.5,3.7,6.9
2019-12-25,5.4,4.3,6.5
2019-12-24,6,4.7,6.9
2019-12-23,6.5,5,7.8
2019-12-22,3.5,1,5.2
2019-12-21,6.1,2.2,8.4
2019-12-20,6.7,4.1,9.2
2019-12-19,6.6,1.9,9.8
2019-12-18,6,1.7,10.3
2019-12-17,8.2,5.4,11.7
2019-12-16,5.5,3.5,7.2
2019-12-15,5.2,1.4,7.9
2019-12-14,3.4,0.6,5.3
2019-12-13,2.2,1.2,3.2
2019-12-12,3.8,1.9,5.4
2019-12-11,4.7,3.9,5.3
2019-12-10,3.1,0.4,5.6
2019-12-09,6.1,3.5,7.4
2019-12-08,8.1,5.9,9.6
2019-12-07,8,7.2,9.1
2019-12-06,6,4.1,7.8
2019-12-05,3.8,1.4,5.8
2019-12-04,5.6,4.6,6.4
2019-12-03,4,-0.4,7
2019-12-02,3.5,-0.3,5.9
2019-12-01,1.8,0.6,3.7
2019-11-30,2.1,-1.1,5.6
2019-11-29,3.8,-0.8,6.8
2019-11-28,8.6,6.6,9.7
2019-11-27,7.8,7.3,8.4
2019-11-26,6.1,5.1,7.8
2019-11-25,5.5,4.8,6.3
2019-11-24,4.9,3.9,5.8
2019-11-23,7,5.7,8.8
2019-11-22,7.8,6.5,8.8
2019-11-21,6.3,2.7,8.9
2019-11-20,4,2.9,5.5
2019-11-19,6.1,2.5,8.8
2019-11-18,8.2,5.2,9.6
2019-11-17,4.8,0.1,8.8
2019-11-16,7.1,3.9,8.8
2019-11-15,6.7,4.4,8.8
2019-11-14,4.3,1.4,7.5
2019-11-13,3.4,0.3,6
2019-11-12,5.2,1.8,7.7
2019-11-11,3.1,1.3,5.7
2019-11-10,4.1,1.8,7.9
2019-11-09,5.7,2.3,8.5
2019-11-08,5.7,2.9,8.4
2019-11-07,5.6,4.1,8.2
2019-11-06,6.4,4.2,7.2
2019-11-05,8.5,7.2,9.5
2019-11-04,10.1,8.9,10.8
2019-11-03,10,8.1,13.2
2019-11-02,8.9,5.2,13.2
2019-11-01,2.8,-1.6,5.3
2019-10-31,2.2,-1.2,8
2019-10-30,3.6,0.2,9.4
2019-10-29,7.8,3.2,9.6
2019-10-28,7.9,4.5,12.6
2019-10-27,10.5,7.3,14.9
2019-10-26,15.6,12.6,17.7
2019-10-25,13.2,11.6,14.7
2019-10-24,12.3,10.4,14
2019-10-23,11.4,8.9,15
2019-10-22,11,7.9,14.5
2019-10-21,12.4,10.9,14
2019-10-20,11.2,9,13.6
2019-10-19,11.5,7.9,15.1
2019-10-18,13.2,10.3,17
2019-10-17,12.6,8.7,14.9
2019-10-16,12.3,8.5,13.8
2019-10-15,14.1,11.3,19.6
2019-10-14,14,12.4,16.8
2019-10-13,13.6,10.4,19.1
2019-10-12,12.7,10.9,14.3
2019-10-11,13,10,15
2019-10-10,10.5,8.6,14.1
2019-10-09,11.6,8.6,14.4
2019-10-08,10.4,7.1,15.2
2019-10-07,8.4,5.9,11.1
2019-10-06,9.3,6.2,12.2
2019-10-05,9.7,8,11.9
