date,TMK,TNK,TXK
2020-01-16,8.3,0.5,15.1
2020-01-15,7.5,2.9,14
2020-01-14,7.1,2.2,12.1
2020-01-13,4.7,0.8,7.6
2020-01-12,0.2,-4.6,3.7
2020-01-11,3.4,-2.8,7.8
2020-01-10,8,5.9,10.2
2020-01-09,9.3,6.7,11.9
2020-01-08,4.1,-0.6,6.8
2020-01-07,2.3,-3.8,5.8
2020-01-06,-1,-3.8,1.2
2020-01-05,4.4,1.2,6.7
2020-01-04,4.3,1.5,7.3
2020-01-03,4.7,0.9,7.7
2020-01-02,-1.1,-4.3,1.8
2020-01-01,-2,-4.6,1.8
2019-12-31,1.5,-1.3,3.9
2019-12-30,-1.8,-6.3,5.2
2019-12-29,-3,-7,3.3
2019-12-28,-0.9,-4.5,4.1
2019-12-27,3.6,-1.2,5.1
2019-12-26,4,2.8,6.7
2019-12-25,6.4,2.6,9
2019-12-24,6.4,4.7,8
2019-12-23,6.7,5.6,8.8
2019-12-22,5.6,-0.8,9.5
2019-12-21,3.2,-1,9.1
2019-12-20,2.1,-1.4,7.1
2019-12-19,1.8,-0.5,4.9
2019-12-18,7.2,2,13.6
2019-12-17,5.3,2.1,10.6
2019-12-16,8,3.2,14.5
2019-12-15,8.1,5.1,12.7
2019-12-14,6.3,3.7,8.6
2019-12-13,3,-0.1,5.2
2019-12-12,1.9,-0.4,3.5
2019-12-11,0.4,-2.3,3.3
2019-12-10,1.9,-2.6,6.4
2019-12-09,6.4,4.8,7.8
2019-12-08,8.8,7.1,11.2
2019-12-07,7.3,4.6,8.8
2019-12-06,1.2,-5.6,5.8
2019-12-05,-2.4,-6.5,4.9
2019-12-04,-1.3,-4.5,3.3
2019-12-03,1.8,-2.4,5.9
2019-12-02,2.4,-1.4,5.9
2019-12-01,0.2,-3.1,2.1
2019-11-30,2.1,-2.5,7.4
2019-11-29,6,1.6,9.2
2019-11-28,9.7,8.6,11.2
2019-11-27,8.6,4.5,12.3
2019-11-26,7.6,4,13.1
2019-11-25,5,2.8,6.3
2019-11-24,3.4,0.6,8.5
2019-11-23,6.4,1.6,10.6
2019-11-22,3.5,-0.3,5.6
2019-11-21,3.7,0.4,7.2
2019-11-20,0.4,-1.4,2.3
2019-11-19,4.2,-0.6,5.9
2019-11-18,4.7,3.8,6
2019-11-17,3.9,0.5,6.7
2019-11-16,3.9,0.4,8.4
2019-11-15,4.2,1.9,6.6
2019-11-14,2.7,-2.3,8.6
2019-11-13,4.1,0.1,9
2019-11-12,5.5,2.6,9.9
2019-11-11,2.2,0.6,5.1
2019-11-10,0.9,-1.2,3.7
2019-11-09,4.4,-0.7,8.9
2019-11-08,5.9,4.7,7
2019-11-07,7.5,3.5,12.3
2019-11-06,8.1,5.6,10.1
2019-11-05,7.9,4.3,12.3
2019-11-04,10,8,12.5
2019-11-03,11.7,9.9,14.5
2019-11-02,13.2,10,17.5
2019-11-01,7,1.6,11.3
2019-10-31,2.7,-2.5,10.4
2019-10-30,4.8,-0.7,8.7
2019-10-29,6,3.1,9.3
2019-10-28,6.3,2.8,11.4
2019-10-27,11.4,6.5,17.9
2019-10-26,10.8,4.3,20.2
2019-10-25,12.2,6.3,17.5
2019-10-24,12.7,8.3,17.4
2019-10-23,11.9,8.5,15.6
2019-10-22,11.5,8.2,17.8
2019-10-21,13.7,10.1,20.9
2019-10-20,14.2,10.4,19.8
2019-10-19,12.9,10,15.5
2019-10-18,13.3,9.7,19.2
2019-10-17,13.3,7.3,19.7
2019-10-16,12.2,7.8,16
2019-10-15,14.1,8.1,23.2
2019-10-14,16.4,9.3,26.7
2019-10-13,17.6,11.3,27.4
2019-10-12,13.9,6.4,22.1
2019-10-11,10.4,5,18.4
2019-10-10,10.1,6.7,15
2019-10-09,11.3,8.1,15
2019-10-08,12.2,9.9,14.3
2019-10-07,9,7.3,11.9
2019-10-06,7.4,3.9,10.4
2019-10-05,10.1,3.6,13.9
2019-10-04,9.4,5.3,12.4
2019-10-03,8.9,4.4,15.1
2019-10-02,11.3,4.2,15
2019-10-01,14.1,7.5,19.7
2019-09-30,13.8,8.9,17.3
2019-09-29,16,9.8,22.1
2019-09-28,14.3,10.4,17.9
2019-09-27,14.7,10.2,18.3
2019-09-26,15.1,11.6,17.8
2019-09-25,14.9,12.8,20
2019-09-24,13.8,7.8,19.9
2019-09-23,14.1,9.7,16.9
2019-09-22,13.8,3.5,24.6
2019-09-21,12.2,0.9,24.3
2019-09-20,9.2,0.3,18.9
2019-09-19,9,1.4,17.7
2019-09-18,11.2,3.9,18.8
2019-09-17,15.7,8.9,22
2019-09-16,16.4,7.5,24.7
2019-09-15,16.8,7.9,27.5
2019-09-14,16.3,10.1,25.2
2019-09-13,17.2,11,24.9
2019-09-12,18.1,13.1,25.4
2019-09-11,14.6,5.2,22.7
2019-09-10,12.2,6.8,20.3
2019-09-09,12,9.1,15
2019-09-08,12.3,9.5,17.2
2019-09-07,13,7.7,18.7
2019-09-06,14.2,6.2,22.1
2019-09-05,16.6,10.9,21.4
2019-09-04,17.3,7.2,27.1
2019-09-03,15.2,5.1,25
2019-09-02,16.5,7.8,24.2
2019-09-01,21.6,16.5,27.6
2019-08-31,23.1,14.9,32.2
