date,TMK,TNK,TXK
2020-01-16,8.3,5,11.1
2020-01-15,9.6,7.8,12.1
2020-01-14,7.1,4.6,9.6
2020-01-13,4.5,3.7,5.5
2020-01-12,2.6,0.4,4.8
2020-01-11,3.2,1.1,5.6
2020-01-10,7.3,3.3,9.6
2020-01-09,8.6,6.2,10.8
2020-01-08,5.3,3.9,6.9
2020-01-07,3.3,1,5.4
2020-01-06,3.2,-0.4,4.5
2020-01-05,1.8,-1.4,4.9
2020-01-04,3.1,1.1,4.7
2020-01-03,5,1.9,7.6
2020-01-02,0,-5.2,6.1
2020-01-01,-1.6,-4.3,2.8
2019-12-31,4.3,-0.3,9.6
2019-12-30,4.4,-2.6,9.2
2019-12-29,-2.8,-6.2,2.1
2019-12-28,-1.2,-4.8,0.4
2019-12-27,1,-1,3.8
2019-12-26,2.8,0.6,4.7
2019-12-25,4.9,3,6.4
2019-12-24,5.6,3.8,7.1
2019-12-23,5.8,4.6,7.5
2019-12-22,5.9,4.2,7.2
2019-12-21,6.4,3.9,8.9
2019-12-20,5.8,-0.9,14.1
2019-12-19,3,0.9,7.3
2019-12-18,7.4,1.7,12.4
2019-12-17,11.8,7.1,14.2
2019-12-16,7.6,4.2,10
2019-12-15,6.6,4.2,9.7
2019-12-14,4,1.9,5.6
2019-12-13,2.1,0.3,3.9
2019-12-12,2.1,0.3,3.7
2019-12-11,1.8,0.2,3.2
2019-12-10,2.2,-0.7,4.6
2019-12-09,5.3,2.5,6.8
2019-12-08,8.2,6.8,10.4
2019-12-07,6.7,4.5,7.8
2019-12-06,2.4,-0.1,4.8
2019-12-05,-0.4,-4.4,5
2019-12-04,0.6,-2.5,4.5
2019-12-03,3.6,2.1,6.7
2019-12-02,1.6,-0.6,3.6
2019-12-01,-1.6,-4.1,-0.2
2019-11-30,1.8,-2.4,5.9
2019-11-29,4.6,1,7.9
2019-11-28,8.7,7.5,9.9
2019-11-27,8,5,9.7
2019-11-26,6.9,2.9,9.3
2019-11-25,0.8,-1,3.5
2019-11-24,0.7,-1,2.4
2019-11-23,1.4,-1.1,3.8
2019-11-22,2.3,-0.7,6.3
2019-11-21,3.7,2,4.6
2019-11-20,1,-2,2.9
2019-11-19,4,0.4,6.6
2019-11-18,4.1,3,5.5
2019-11-17,1.7,-0.6,3.4
2019-11-16,3.6,-0.1,7.6
2019-11-15,2.4,0.5,4.8
2019-11-14,3.1,-1,7.8
2019-11-13,4.1,1.7,6.7
2019-11-12,4.3,2.4,7.4
2019-11-11,1.1,-2.6,4
2019-11-10,1.6,-2.5,6.5
2019-11-09,4.3,0.5,6.9
2019-11-08,4.8,2.9,6.3
2019-11-07,7.8,4.6,11.1
2019-11-06,7.4,4.7,9.5
2019-11-05,7.9,4.7,9.8
2019-11-04,9.7,8.4,11.4
2019-11-03,11.2,9.7,13.6
2019-11-02,12.5,9.4,16.1
2019-11-01,1.7,-6.1,9.7
2019-10-31,0.2,-3.1,5.6
2019-10-30,2,-0.8,7.2
2019-10-29,4.1,0,8.4
2019-10-28,4.6,1.8,10.6
2019-10-27,10.1,4.1,15.6
2019-10-26,14.2,9.3,18.3
2019-10-25,13.1,10.4,16
2019-10-24,12.1,7.6,18.1
2019-10-23,10.8,9.2,14.1
2019-10-22,11.8,7.5,17.1
2019-10-21,15,9.4,20.1
2019-10-20,14.6,11.8,21.5
2019-10-19,12.1,7.9,14.5
2019-10-18,12.9,8.1,17.3
2019-10-17,13.7,12.1,16.5
2019-10-16,12.1,10.2,14.3
2019-10-15,17.3,11.7,23.6
2019-10-14,18.3,11.7,24.2
2019-10-13,19.7,16.3,23.4
2019-10-12,16.5,11,21.4
2019-10-11,12.5,9.7,15
2019-10-10,9.9,7.6,11.9
2019-10-09,11,9.2,13.7
2019-10-08,11.2,8.7,13.6
2019-10-07,7.4,4,11.6
2019-10-06,5.8,1.2,9.3
2019-10-05,7.7,3.6,10.5
2019-10-04,8.8,7.2,10.5
2019-10-03,9.2,7.1,13.3
2019-10-02,9.8,5.5,14.7
2019-10-01,14.4,11.8,18.6
2019-09-30,13.1,10.1,15.7
2019-09-29,14.8,12.2,19.5
2019-09-28,14.3,12.3,17.6
2019-09-27,14.4,12.3,16.7
2019-09-26,15.4,12.8,19.1
2019-09-25,14.1,12.4,17.8
2019-09-24,15.1,10.3,20.8
2019-09-23,14.1,10.1,18.6
2019-09-22,14.1,5.3,24.4
2019-09-21,11.6,2.5,22.5
2019-09-20,8.9,2.2,17.4
2019-09-19,8.5,3.3,15.2
2019-09-18,9.9,5.5,17.6
2019-09-17,12,7.1,17.2
2019-09-16,14.4,11.2,19.1
2019-09-15,16.5,7.8,26.4
2019-09-14,13.7,7.9,19.6
2019-09-13,17.3,13.2,23.7
2019-09-12,17.5,13.6,23.3
2019-09-11,14.5,5.6,22.4
2019-09-10,12.2,6.1,19.4
2019-09-09,11.9,8.4,15
2019-09-08,12.2,7.3,16.7
2019-09-07,11.5,6.1,17.7
2019-09-06,12.3,5.4,20.2
2019-09-05,15,8.4,20.5
2019-09-04,17.5,9.2,25.6
2019-09-03,15.8,6.9,24.3
2019-09-02,13.8,8.6,20.6
2019-09-01,19.3,11.5,23.9
2019-08-31,22.7,15.3,31.2
2019-08-30,21.1,14.8,28.4
2019-08-29,21.1,16.3,31.1
2019-08-28,22.9,15.5,31.8
2019-08-27,20.2,15.7,29.3
2019-08-26,22.5,14.7,30.4
2019-08-25,21.5,14.9,30.7
2019-08-24,19.4,10.2,27.7
2019-08-23,18.1,8.9,27.1
2019-08-22,16.5,7.8,25.1
2019-08-21,15.6,8.9,23.3
2019-08-20,15.3,10.9,20.1
2019-08-19,17.9,12.6,23.4
2019-08-18,20.2,16.1,27.9
2019-08-17,18.5,13.8,21.4
2019-08-16,16.9,11.9,22.4
2019-08-15,16.1,12.7,20.3
2019-08-14,14.6,9,20.8
2019-08-13,14.9,11.3,20.2
2019-08-12,17.3,12.1,22.2
2019-08-11,20.3,15,26.2
2019-08-10,20.3,15.4,23.4
2019-08-09,20.4,12.9,27.3
2019-08-08,18.7,13.1,24.8
2019-08-07,18.4,16.3,21.2
2019-08-06,19.4,13.7,25
2019-08-05,19.5,13.9,25.9
2019-08-04,18,12,25.2
2019-08-03,17.1,14,23.3
2019-08-02,17.7,14.3,24.6
2019-08-01,18.1,12.5,24.4
2019-07-31,19.9,15,24.8
2019-07-30,21.6,15.4,28
2019-07-29,18.8,16,22.3
2019-07-28,20.9,16.7,28.6
2019-07-27,23,14.8,30.2
2019-07-26,24.5,16.6,32.3
2019-07-25,26.7,17,37.1
2019-07-24,25.5,14.7,35.2
2019-07-23,23.4,14.5,31.9
2019-07-22,19.7,12.2,26.2
2019-07-21,20.3,14.5,26.6
2019-07-20,21.7,14.4,30
2019-07-19,18.5,14.5,22.9
2019-07-18,18.2,9,25.7
2019-07-17,15.3,10,20.7
2019-07-16,13.9,8.9,19.5
2019-07-15,14.3,9.4,18.6
2019-07-14,14.1,12.3,17.8
2019-07-13,14.8,13.1,17.9
2019-07-12,15.6,11.9,23.8
2019-07-11,15.5,12.3,21.5
2019-07-10,15.1,7.4,22.8
2019-07-09,12.9,9,17.9
2019-07-08,13.1,7.8,18.1
