date,TMK,TNK,TXK
2020-01-16,7.6,2.3,11.3
2020-01-15,10.6,8.3,12.6
2020-01-14,9.5,7.2,11.7
2020-01-13,5.6,3.3,7.5
2020-01-12,3.5,-0.6,6.8
2020-01-11,2.9,0.4,5.6
2020-01-10,6.8,1.6,9.2
2020-01-09,9.8,8.6,11
2020-01-08,7.4,4.5,9.9
2020-01-07,4.4,0.3,7.1
2020-01-06,3.7,0.1,6.3
2020-01-05,5,3.9,5.7
2020-01-04,4.6,3,5.9
2020-01-03,6.7,4.2,9.1
2020-01-02,1.1,-2.3,4.3
2020-01-01,0.1,-2.1,2.5
2019-12-31,0.6,-2.8,4.5
2019-12-30,2.4,-2,8.5
2019-12-29,0.5,-1.6,2.6
2019-12-28,-0.3,-2.6,2.1
2019-12-27,3.9,-0.9,5.6
2019-12-26,4.4,3.2,5.5
2019-12-25,6.6,5,8
2019-12-24,6.8,4.1,9.8
2019-12-23,6.8,4.8,8
2019-12-22,7.3,5.3,10.2
2019-12-21,7.1,4.3,9.4
2019-12-20,9.2,7.2,10.9
2019-12-19,9.6,6,13.7
2019-12-18,7.5,4.9,9.8
2019-12-17,12.2,9.1,14.8
2019-12-16,7.7,3,9.8
2019-12-15,6.8,1.8,10.2
2019-12-14,5,3.5,7.2
2019-12-13,2.9,1.2,5.5
2019-12-12,2.9,0.8,4.9
2019-12-11,2.4,1.3,3.4
2019-12-10,2.6,-0.9,5.7
2019-12-09,5.9,2.7,7.3
2019-12-08,8.5,5.6,10.2
2019-12-07,7.6,6.4,8.3
2019-12-06,1.9,-2.2,6.7
2019-12-05,-0.5,-3.5,3.9
2019-12-04,2,-1.4,6
2019-12-03,4.9,1.6,6
2019-12-02,1.3,-2.3,4.3
2019-12-01,1.3,-1.2,3.1
2019-11-30,0.4,-2,3.2
2019-11-29,5.6,2,8.1
2019-11-28,9.4,8.1,10.6
2019-11-27,10.1,8.9,11.2
2019-11-26,8.3,4.8,10.1
2019-11-25,5.4,2,7.9
2019-11-24,5.7,2.5,10.2
2019-11-23,6.5,2.8,12.3
2019-11-22,4.7,2.9,6.4
2019-11-21,2.4,-0.6,5.6
2019-11-20,1.7,-0.5,4.7
2019-11-19,2.5,-1,5.6
2019-11-18,3.4,2.7,5.2
2019-11-17,2.2,-0.9,4.3
2019-11-16,3,-0.3,7
2019-11-15,3.7,1.8,6.3
2019-11-14,5.2,1.9,8.5
2019-11-13,3.8,0.2,5.9
2019-11-12,3.6,-0.8,6.8
2019-11-11,3.7,1.7,5.8
2019-11-10,2.4,-1.1,7.7
2019-11-09,3.9,0.3,7.1
2019-11-08,4.9,2.3,8.8
2019-11-07,6.9,2.6,9
2019-11-06,7.1,5.5,8.7
2019-11-05,8.1,5.2,11.7
2019-11-04,9.3,8.2,11.4
2019-11-03,11.3,9.8,13.9
2019-11-02,12.7,10.2,14.8
2019-11-01,6.2,2.5,11
2019-10-31,4.5,1.2,9.4
2019-10-30,4.1,0.7,8.2
2019-10-29,5.8,3,10.5
2019-10-28,4.1,1.3,7
2019-10-27,9.4,2.7,15.9
2019-10-26,14.4,10.9,18.8
2019-10-25,13.6,11.2,16.6
2019-10-24,14,9.9,19.2
2019-10-23,11.9,7.6,16.2
2019-10-22,9.9,6.1,15
2019-10-21,13.4,8.9,17.4
2019-10-20,12.1,10.5,14.4
2019-10-19,11.6,9.1,14.6
2019-10-18,11.8,8.2,15.7
2019-10-17,13.7,11.8,17
2019-10-16,12,10.4,14
2019-10-15,15,11.3,18.5
2019-10-14,17.9,12.9,22.5
2019-10-13,18.2,14.3,23
2019-10-12,15,10.5,19.1
2019-10-11,13,8.8,16.2
2019-10-10,10.9,8.5,15.1
2019-10-09,10.4,8.2,13.2
2019-10-08,11.5,9.1,13.6
2019-10-07,9.2,7.3,10.8
2019-10-06,7.6,6.7,8
2019-10-05,9.1,6.4,12.7
2019-10-04,9.8,7.6,12.1
2019-10-03,9.6,7.4,13.6
2019-10-02,10.7,7.4,13.9
2019-10-01,14.4,12.3,17.2
2019-09-30,14.4,8.9,16.8
2019-09-29,14.3,12,16.6
2019-09-28,14,12,16.5
2019-09-27,14.8,12,19.5
2019-09-26,15.1,13.2,16.7
2019-09-25,14.7,12.3,18.4
2019-09-24,13.8,9.4,19.3
2019-09-23,14.7,10,20
2019-09-22,18.6,13.3,25.6
2019-09-21,16,7.9,22.8
2019-09-20,11,2.3,19.6
2019-09-19,9.4,2.4,16.8
2019-09-18,9.6,2.6,17
2019-09-17,13.1,5.7,17.6
2019-09-16,14.2,9.9,19.7
2019-09-15,15,6.7,24.2
2019-09-14,14.7,8.1,22
2019-09-13,16.6,12.1,20.2
2019-09-12,17.5,13.9,22.7
2019-09-11,13.2,6.4,20.3
2019-09-10,12.2,5.8,19.6
2019-09-09,11.9,9.1,15.5
2019-09-08,11.7,8.6,15.9
2019-09-07,11.9,9.3,16.5
2019-09-06,12,4.3,19.4
2019-09-05,12.7,7.8,18
2019-09-04,17.1,13,23.7
2019-09-03,14.1,6.4,19.8
2019-09-02,13.6,7,20.8
2019-09-01,15.8,10.5,19.6
2019-08-31,22.4,12.9,30.9
2019-08-30,19.2,13.4,25.9
2019-08-29,20.3,16,25.5
2019-08-28,22.6,16.7,29.4
2019-08-27,23.3,16.6,32.1
2019-08-26,23.3,15.8,31.6
2019-08-25,22,13.9,29.9
2019-08-24,20.5,11,29.9
2019-08-23,19,9.4,27.9
2019-08-22,17.9,9.1,25.8
2019-08-21,15.5,8.4,23
2019-08-20,14.9,8.8,20.5
2019-08-19,16.4,10.5,22.4
2019-08-18,17,13.6,22.6
2019-08-17,17.7,14.9,20.6
2019-08-16,16.9,11.8,22.1
2019-08-15,16.5,12.9,22.7
2019-08-14,15.3,7,22
2019-08-13,14.3,9.3,20.5
2019-08-12,14.7,10.5,21.1
2019-08-11,17.5,12.1,22.5
2019-08-10,20.1,15.8,24.8
2019-08-09,19.9,15.6,25
2019-08-08,17.6,11.1,22.3
2019-08-07,18,12.8,23.5
2019-08-06,19.4,15.6,24.5
2019-08-05,21.2,16.7,26.4
2019-08-04,19.5,10.7,27.1
2019-08-03,17.9,12.3,22.7
2019-08-02,18.5,13.1,25.8
2019-08-01,17.7,10.5,24.3
2019-07-31,17.8,12.1,23.9
2019-07-30,22,14.2,29.3
2019-07-29,19.6,14.8,25.8
2019-07-28,18.5,16.4,21.5
2019-07-27,21.5,18.6,25.7
2019-07-26,28.6,20.1,37.7
2019-07-25,29.9,19.6,38.4
2019-07-24,29,20.3,37.1
2019-07-23,24.9,14.5,32.5
2019-07-22,20.7,12.7,28.5
2019-07-21,18.8,13.7,24.4
2019-07-20,20,14.2,29.2
2019-07-19,19,14.9,24.5
2019-07-18,18.7,11.1,26.2
2019-07-17,14.2,8.2,20.2
2019-07-16,13.7,8.1,19.6
2019-07-15,14.4,10.6,15.7
2019-07-14,15.2,13.7,17.4
2019-07-13,16.9,13.7,21.6
2019-07-12,18,12.3,26.1
2019-07-11,16,13.4,20.5
2019-07-10,15.4,5.6,24.2
2019-07-09,14,7.4,21.1
2019-07-08,12.9,6.1,17.4
2019-07-07,16.1,9.4,20.2
2019-07-06,20.1,12.6,28.5
2019-07-05,19,12.1,26.3
2019-07-04,16.7,6.9,24.4
2019-07-03,15.6,7.7,21.7
2019-07-02,16.9,10.2,23.1
2019-07-01,20.2,14.5,25
2019-06-30,25.2,17.2,33.3
2019-06-29,24.4,13.9,32.4
2019-06-28,20.3,10.9,28.1
2019-06-27,21.3,15.6,26.9
2019-06-26,26.1,19.4,32.3
2019-06-25,27.1,19.6,34.4
2019-06-24,25.4,19.8,30.4
2019-06-23,22.9,15.1,29
2019-06-22,18.5,9.5,25.7
2019-06-21,16.6,11.1,21.9
2019-06-20,17.5,13.6,22.4
2019-06-19,21.6,15.1,28.9
2019-06-18,21.7,13.7,28.4
2019-06-17,19,11.2,25.9
2019-06-16,17.7,11.9,22.4
2019-06-15,18.6,15.2,23
2019-06-14,19,9.3,26.3
2019-06-13,15.6,10.1,21.3
2019-06-12,15.5,10.6,19.2
2019-06-11,16.3,12.8,20.8
2019-06-10,17.9,13.5,22.8
2019-06-09,15.9,7.5,22.3
2019-06-08,14.7,9.2,18.6
2019-06-07,15.2,8.5,23.3
2019-06-06,13.9,9.3,17.2
2019-06-05,21.8,15,28.6
2019-06-04,21.1,14.4,27.8
2019-06-03,20.3,16.3,27.8
2019-06-02,22.9,14,29.4
2019-06-01,19,9.8,26.7
2019-05-31,17.5,11.2,23.8
2019-05-30,14.7,9.8,17.9
2019-05-29,12.8,5.5,19.5
2019-05-28,12.4,9.1,16.9
2019-05-27,14.4,11.3,18.6
2019-05-26,15.2,6.6,20.9
2019-05-25,13.8,7.1,19.4
2019-05-24,16.3,7.6,23.6
2019-05-23,14.7,6.7,22
2019-05-22,12.2,8.8,17.6
2019-05-21,11.2,10.4,12.3
2019-05-20,12.5,10.2,13.7
2019-05-19,14.3,9.1,22.2
2019-05-18,15,8.1,21.5
2019-05-17,10.7,7.2,15.7
2019-05-16,9.6,4.6,16.4
2019-05-15,9.9,1.2,16
2019-05-14,9.5,2.9,15.8
2019-05-13,9,0.4,15.5
2019-05-12,8,1.3,13.8
2019-05-11,9,5.4,12.6
2019-05-10,10.4,7.8,15
2019-05-09,10.1,5.7,13.8
2019-05-08,8.8,6.4,11
2019-05-07,7.8,3.4,11.8
2019-05-06,5.6,1.4,10.4
2019-05-05,4.6,-1.3,10.7
2019-05-04,4.3,0.2,9.6
2019-05-03,8.5,6.1,12.8
2019-05-02,9.3,4.2,16.1
2019-05-01,9.6,4.1,17.2
2019-04-30,12.1,6,18.3
2019-04-29,8.4,0.2,15.1
2019-04-28,7.2,2.4,11.5
2019-04-27,7.8,5.1,11.2
2019-04-26,10.7,6.3,16
2019-04-25,13.7,6.9,21.1
2019-04-24,16.3,7.3,24.3
2019-04-23,15.7,10.1,20.2
2019-04-22,17.7,11.7,23.7
2019-04-21,17,7.6,24.5
2019-04-20,17.9,7.5,24.9
2019-04-19,17.2,11.4,23.3
2019-04-18,16,10.6,21.7
2019-04-17,12.6,9.2,16.8
2019-04-16,12.1,6.3,18.6
2019-04-15,10.4,3.9,16.9
2019-04-14,4.9,-1.7,11.2
2019-04-13,2,-1.8,6.6
2019-04-12,3.3,1.5,5.4
2019-04-11,5.9,0.6,11.2
2019-04-10,8.6,3.9,12.8
2019-04-09,12.2,7.5,18.3
2019-04-08,11.3,5.8,17
2019-04-07,13.6,8.4,19.1
2019-04-06,10.1,6.5,15.4
2019-04-05,5.4,2.1,7.6
2019-04-04,4.3,2,6.4
2019-04-03,7,4.3,10.3
2019-04-02,10.8,7.3,14.9
2019-04-01,9.4,0.9,16.2
2019-03-31,8.6,2.3,15.9
2019-03-30,11.3,3.8,19.3
2019-03-29,10,1.6,17.1
2019-03-28,7.3,2.1,12.6
2019-03-27,5.5,0.4,11.2
2019-03-26,5.7,3.6,8.3
2019-03-25,4.5,0.8,8
2019-03-24,6.4,1.2,12.6
2019-03-23,6.8,2.8,10.7
2019-03-22,11.1,3.1,18.7
2019-03-21,8.6,0.6,16.4
2019-03-20,5.5,-1.6,13.3
2019-03-19,3,-2.9,10.5
2019-03-18,3.7,-1,9.5
2019-03-17,6.7,1.5,10.7
2019-03-16,8.3,6.2,10.4
2019-03-15,8.1,5.2,11.4
2019-03-14,5.6,4.2,8.3
2019-03-13,4.9,3.3,6.6
2019-03-12,5.3,-1,9.7
2019-03-11,3.2,0.6,6.6
2019-03-10,7.1,0.5,11.7
2019-03-09,8.8,6.3,12.5
2019-03-08,6.9,4.5,10.2
2019-03-07,9.3,6.5,12
2019-03-06,9.3,4.6,12.8
2019-03-05,5.2,3.1,8.8
2019-03-04,8.7,5.1,12.1
2019-03-03,9.5,6.9,11.6
2019-03-02,6.5,3.8,10.4
2019-03-01,6.4,4.1,7.8
2019-02-28,7.2,-0.5,15.7
2019-02-27,10.2,3.1,20.5
2019-02-26,9.3,0.7,19.8
2019-02-25,8.2,0.4,18.1
2019-02-24,6.9,0.1,14.9
2019-02-23,5.7,2.3,10
2019-02-22,9.3,6,12.8
2019-02-21,6.6,-0.1,12.7
2019-02-20,4.2,-1,11.4
2019-02-19,6.2,0.5,11.1
2019-02-18,7.2,1.1,15.2
2019-02-17,8,2.3,15.2
2019-02-16,7.8,2.1,16.2
2019-02-15,8.5,2.8,15.4
2019-02-14,5.3,-1.4,13.1
2019-02-13,1.6,-2.2,7
2019-02-12,2.3,-0.6,5.8
2019-02-11,3.2,0.7,5.7
2019-02-10,6.8,2.3,9.6
2019-02-09,7.6,5.7,9.6
2019-02-08,6.3,4.5,8
2019-02-07,5.7,2.5,9.2
2019-02-06,3.5,-0.8,8.9
2019-02-05,2.1,0.3,3.9
2019-02-04,1.2,-2.6,4.3
2019-02-03,1.3,-1.6,4
2019-02-02,1.6,0.6,3.2
2019-02-01,1.9,-0.6,4.8
2019-01-31,-1.5,-4.3,0.3
2019-01-30,-0.4,-1.3,0.5
2019-01-29,1.2,-0.5,4.4
2019-01-28,1.6,0.3,2.6
2019-01-27,4.6,2,6.5
2019-01-26,4.5,1,6.5
2019-01-25,-1.5,-4.1,1.4
2019-01-24,-3.9,-4.5,-3.1
2019-01-23,-3,-3.6,-1.8
2019-01-22,-4.4,-7.4,-2
2019-01-21,-5.5,-9.5,0.2
2019-01-20,-3.7,-7.5,0.9
2019-01-19,-1.9,-4.5,2
2019-01-18,-0.4,-2.4,1.1
2019-01-17,3.1,0.4,5.7
2019-01-16,4.2,2,5.1
2019-01-15,3.7,0.5,6.1
2019-01-14,3.7,1.3,6.1
2019-01-13,6.9,5.1,8
2019-01-12,5.2,4.3,6.3
2019-01-11,2.5,-0.1,5.9
2019-01-10,0.5,-0.5,1.8
2019-01-09,2.4,0.9,3.8
2019-01-08,5.1,2.7,7.4
2019-01-07,4.3,2.8,6.6
2019-01-06,4.4,4,4.8
2019-01-05,4.8,2.5,5.7
2019-01-04,1.9,0.2,3.2
2019-01-03,1.1,-2.7,3.2
2019-01-02,2.2,-3,5.2
2019-01-01,5.8,2.9,7.4
2018-12-31,7.8,6.8,8.4
2018-12-30,6.5,5.7,7.1
2018-12-29,3.6,1,7.5
2018-12-28,0.6,-3.1,4.2
2018-12-27,1.6,-1,5
2018-12-26,-0.7,-4.1,3
2018-12-25,1.8,-2.3,4.9
2018-12-24,3.1,-1.8,5.6
2018-12-23,7.3,5.4,9.6
2018-12-22,9.2,7.1,10.2
2018-12-21,9.7,6.8,13.6
2018-12-20,6.5,5.2,7.6
2018-12-19,6.5,4,9.6
2018-12-18,3.7,0.8,6.4
2018-12-17,4.1,0.3,6.6
2018-12-16,-0.7,-2.4,1.1
2018-12-15,-0.6,-1.5,0
2018-12-14,0.3,-0.5,0.8
2018-12-13,0.9,-0.5,2.3
2018-12-12,1.9,0.6,5.1
2018-12-11,2.9,0.1,4.9
2018-12-10,4.1,2.8,5.4
2018-12-09,6.9,5.3,9.5
2018-12-08,7,5.2,9.5
2018-12-07,9.4,5.7,11.4
2018-12-06,8.7,5.6,11.1
2018-12-05,3.5,-0.5,6.1
2018-12-04,5.3,0.3,10.3
2018-12-03,11.1,10,12.3
2018-12-02,10.2,7.7,13.1
2018-12-01,6.9,3.7,10.2
2018-11-30,7.6,5.6,9.6
2018-11-29,6.1,5.4,7.6
2018-11-28,3.5,-0.4,5.6
2018-11-27,2.3,-0.3,4.4
2018-11-26,5.6,3.7,6.5
2018-11-25,5.4,4.1,6.9
2018-11-24,3.5,-0.2,5.2
2018-11-23,3.5,-0.2,8.9
2018-11-22,2.8,0.4,5.1
2018-11-21,2,-0.5,3.4
2018-11-20,2.6,1.8,3.8
2018-11-19,3.1,-2.7,6.2
2018-11-18,4,-0.5,9.7
2018-11-17,5.6,1.1,11.1
2018-11-16,6.5,3.6,11.3
2018-11-15,5.6,4.6,7.3
2018-11-14,6.9,3.6,11.1
2018-11-13,10,5.3,13.4
2018-11-12,12,9.5,17.6
2018-11-11,11.5,9.6,13.8
2018-11-10,12,10.2,13.5
2018-11-09,11.2,8,14.3
2018-11-08,10,5.6,13.8
2018-11-07,12.1,8.4,15.8
2018-11-06,11.8,8,17.9
2018-11-05,10,8.2,12.1
2018-11-04,8.1,1.1,11.2
2018-11-03,2.8,-1.7,9.9
2018-11-02,7.3,0.8,10.5
2018-11-01,7.9,3.9,9.6
2018-10-31,7.4,3.3,9.9
2018-10-30,5.6,2.3,8.2
2018-10-29,5.1,4.4,6.4
2018-10-28,4.3,2,6.3
2018-10-27,4.8,1.8,7.4
2018-10-26,8.7,6,10.3
2018-10-25,11.3,9.2,12.4
2018-10-24,12.4,11,14
2018-10-23,7.6,1.1,11.9
2018-10-22,7.3,2.5,12.8
2018-10-21,7.9,1.3,15.9
2018-10-20,8.2,2.9,14
2018-10-19,9.6,4.1,15.8
2018-10-18,12.1,7.9,17.6
2018-10-17,15.6,10.2,23.6
2018-10-16,15.9,8.7,24.7
2018-10-15,17.2,9.7,25
2018-10-14,18.7,13.9,24.1
2018-10-13,19.6,15.1,24.9
2018-10-12,19.1,14,24.5
2018-10-11,16.9,10.4,21.9
2018-10-10,16.4,9.6,22.7
2018-10-09,13,5.2,21
2018-10-08,9.3,3.1,16.6
2018-10-07,11.5,5.3,14.8
2018-10-06,15.7,8,23.1
2018-10-05,13.7,7.1,20.3
2018-10-04,9.3,3.3,15.8
2018-10-03,11.1,4.6,14.5
2018-10-02,7.9,4.5,11.8
2018-10-01,7.8,3.6,13.6
2018-09-30,9.2,1.7,17.3
2018-09-29,8,0.6,16.3
2018-09-28,8.2,3.6,12.8
2018-09-27,13,4.3,23
2018-09-26,9.9,3,18.3
2018-09-25,7.8,1.2,15.3
2018-09-24,9.3,4.1,14.3
2018-09-23,10.4,8.1,13.5
2018-09-22,11.5,9.3,15.4
2018-09-21,16.4,11.4,21.5
2018-09-20,19.6,11.8,26.7
2018-09-19,20.4,12.3,28.3
2018-09-18,21.6,14.2,31.8
2018-09-17,17.4,7.7,26.6
2018-09-16,15.7,7.7,23.7
2018-09-15,13.7,8.9,19.1
2018-09-14,13.3,6.6,20.2
2018-09-13,14.5,10.5,16.7
2018-09-12,17.7,10.6,26.3
2018-09-11,18.7,11.6,27.8
2018-09-10,16.8,11.6,23.2
2018-09-09,16.5,10.4,24.5
2018-09-08,13,4.3,21
2018-09-07,13.5,6.7,17.6
2018-09-06,16.8,14.1,20
2018-09-05,20.5,14.5,28.9
2018-09-04,18.7,12.7,25.7
2018-09-03,17.3,15.1,21
2018-09-02,16.6,8.1,22.7
2018-09-01,13.2,5.6,20.4
2018-08-31,13.8,8,20.8
2018-08-30,15.3,9.3,20.8
2018-08-29,19,12.4,27.9
2018-08-28,17.6,10.2,23.2
2018-08-27,16.6,12,22.9
2018-08-26,13.1,4.5,20.9
2018-08-25,12.3,6.7,17
2018-08-24,16.7,12.9,21
2018-08-23,21.2,14.5,29.1
2018-08-22,23,15.1,30.9
2018-08-21,21.7,16.8,27.8
2018-08-20,19.7,16,22.6
2018-08-19,19.3,10.7,28
2018-08-18,18,12,25
2018-08-17,18.8,12,22
2018-08-16,20.9,12.2,29.6
2018-08-15,19.1,14.9,23.4
2018-08-14,18.1,14.8,24
2018-08-13,17.4,14,22.2
2018-08-12,18.4,9.3,26.9
2018-08-11,16.8,10.3,22.8
2018-08-10,17.8,12.8,23.5
2018-08-09,20.2,14.6,30.8
2018-08-08,22.7,15.4,27.7
2018-08-07,27.6,15.9,36.8
2018-08-06,24.5,13.8,33.6
