date,TMK,TNK,TXK
2020-01-11,2.8,-2.3,6.5
2020-01-10,9.7,4.4,12
2020-01-09,8.9,6.2,12.1
2020-01-08,6.1,0.2,8.6
2020-01-07,1.5,-4.1,4.6
2020-01-06,2.9,-3.3,4.7
2020-01-05,1.1,-1.7,3.8
2020-01-04,3.9,0.6,6.8
2020-01-03,5.5,1,8.3
2020-01-02,-1.3,-6.8,8.1
2020-01-01,1.6,-5.6,6.4
2019-12-31,5.6,4,8.2
2019-12-30,5.1,-2.8,9.7
2019-12-29,-1.4,-4.8,3.1
2019-12-28,0.9,-0.7,2.2
2019-12-27,2.7,1.7,4.2
2019-12-26,4.3,3,6.3
2019-12-25,5.9,4.4,7.4
2019-12-24,6.3,4.4,8.8
2019-12-23,6.9,5.4,8
2019-12-22,2,-3,7.6
2019-12-21,5.8,-1.6,10
2019-12-20,6,-0.8,13.7
2019-12-19,3.5,-1,10.5
2019-12-18,8.3,0.6,12.6
2019-12-17,7.2,3.9,12.7
2019-12-16,6.2,1.9,13
2019-12-15,6.6,3.2,12.4
2019-12-14,5.1,3.6,6.8
2019-12-13,1.7,-0.9,4.5
2019-12-12,2.6,-1.2,5.4
2019-12-11,0.7,-4.3,8
2019-12-10,2.4,-2.7,6
2019-12-09,7.5,3.8,10.4
2019-12-08,9.5,6.5,12.1
2019-12-07,8.1,5.9,9.9
2019-12-06,2.2,-5.9,8.9
2019-12-05,-0.7,-4.5,6.2
2019-12-04,1.8,-3.3,8.6
2019-12-03,3.3,0.7,6.3
2019-12-02,2.1,-1,4.4
2019-12-01,1.1,-1.5,5.6
2019-11-30,1.7,-2.2,4.9
2019-11-29,5.9,-1,9.9
2019-11-28,10.2,7.2,13.2
2019-11-27,6.3,2.7,9.5
2019-11-26,4.7,-0.1,9.1
2019-11-25,0.3,-2.5,3.8
2019-11-24,2.3,-1.7,11.4
2019-11-23,5.7,-0.9,9.9
2019-11-22,5.9,-0.5,11.5
2019-11-21,7.1,5,9.2
2019-11-20,4.5,3.9,5
2019-11-19,5.5,1,9.9
2019-11-18,7.1,-0.6,13.1
2019-11-17,4.3,-1,13.1
2019-11-16,4.9,-1,10.5
2019-11-15,7.6,3.2,12.7
2019-11-14,3.9,-1.7,8.2
2019-11-13,4.2,1.4,6.8
2019-11-12,4.6,-1,7
2019-11-11,0.5,-4.4,8.5
2019-11-10,2.4,-2.3,9.7
2019-11-09,6.2,3.5,7.6
2019-11-08,6.5,2.6,9.8
2019-11-07,7.3,3.4,13.4
2019-11-06,8.1,2.9,12.9
2019-11-05,8.9,4.5,13
2019-11-04,11.2,7.9,14.8
2019-11-03,10.8,6.4,13.8
2019-11-02,12.7,6.1,17.5
2019-11-01,2.6,-6.3,9
2019-10-31,-0.2,-5.7,8.7
2019-10-30,3,-3.5,7.1
2019-10-29,4.7,1.3,9.4
2019-10-28,5.9,2.8,10.8
2019-10-27,11.8,4.9,19
2019-10-26,13.4,6.1,22.7
2019-10-25,13.2,7.3,19.2
2019-10-24,11.5,4.3,21
2019-10-23,12.8,6.8,19.7
2019-10-22,12,7,19.5
2019-10-21,12.9,6.4,20.4
2019-10-20,13.2,8.2,20.1
2019-10-19,11.5,8.9,15.2
2019-10-18,14.9,10.9,21
2019-10-17,14.1,9.6,19.8
2019-10-16,14.2,10.5,16.1
2019-10-15,14,7.3,22.7
2019-10-14,16.5,9.9,24.6
2019-10-13,19.9,14,26.6
2019-10-12,18.1,13.5,23.3
2019-10-11,13.7,9.3,17.2
2019-10-10,11.3,8.4,14.7
2019-10-09,12.8,9.2,17.6
2019-10-08,10.4,3.6,13.3
2019-10-07,4.4,-1.5,12.1
2019-10-06,6.7,1.8,11.1
2019-10-05,8.1,5.2,9.8
2019-10-04,10.1,8.5,14.3
2019-10-03,9.8,6,14.4
2019-10-02,10.6,5.2,16
2019-10-01,16.3,9.8,23.1
2019-09-30,15.4,10.6,18.9
2019-09-29,17,13.5,22.1
2019-09-28,15.8,11.7,21
2019-09-27,16,12.2,20.2
2019-09-26,15.3,9.9,21.8
2019-09-25,14.3,11.7,19.7
2019-09-24,15.9,12.2,21
2019-09-23,13.2,3.7,22.3
2019-09-22,13.1,3.8,23.1
2019-09-21,11.7,2.6,22.1
2019-09-20,8.8,2.3,16.5
2019-09-19,9,2.7,15.4
2019-09-18,10.1,5.7,16.4
2019-09-17,12.1,7.7,17
2019-09-16,13.3,9.7,17.1
2019-09-15,15.4,6.1,25.2
2019-09-14,13.3,7,20.1
2019-09-13,18.1,13.4,23.1
2019-09-12,16.6,11.5,22.4
2019-09-11,14.6,5.8,22.7
2019-09-10,13.6,7.7,19.6
2019-09-09,12.6,11.6,13.8
2019-09-08,14.8,9.6,20.6
2019-09-07,13.4,9.2,16.7
2019-09-06,13.5,6.1,20.1
2019-09-05,16.2,11.8,23.3
2019-09-04,18.3,8.2,27.7
2019-09-03,15.9,6.3,24.7
2019-09-02,15.7,7.2,22.2
2019-09-01,22.4,16.1,31.5
2019-08-31,23.5,14.9,32.5
2019-08-30,22.5,16.7,31.3
2019-08-29,22.8,16.3,31.2
2019-08-28,23.8,15.6,31.8
2019-08-27,23.1,15.9,30.2
2019-08-26,22.9,15.3,31.3
2019-08-25,23.5,14.9,32
2019-08-24,20.2,9.8,28.7
2019-08-23,18.4,9.2,27.4
2019-08-22,17.5,8.3,25.7
2019-08-21,16.9,10.2,23.4
2019-08-20,18.9,13.4,25.9
2019-08-19,19.2,14.3,24.9
2019-08-18,23,16.3,31.9
2019-08-17,19.4,10.4,25.8
2019-08-16,17.8,11.8,24
2019-08-15,16.9,6.3,23.4
2019-08-14,15,7.1,22.9
2019-08-13,18,11.4,23.6
2019-08-12,18.5,14.7,23
2019-08-11,22.4,13.8,30.3
2019-08-10,21.7,16.1,26.6
2019-08-09,23.4,13.9,31.3
2019-08-08,20.6,14,27.4
2019-08-07,19.2,15,25.4
2019-08-06,21.2,14.3,30
2019-08-05,18.7,10.1,27.6
2019-08-04,18.3,11.4,26.2
2019-08-03,17.1,12.2,24.4
2019-08-02,18.9,10.5,26.5
2019-08-01,19,12.1,26.5
2019-07-31,19,13.1,25.8
2019-07-30,23.7,18.4,29.2
2019-07-29,24.1,16.6,31.5
2019-07-28,23.6,17.2,29.6
2019-07-27,22.8,12.8,29.5
2019-07-26,23.8,14.3,31.7
2019-07-25,25.6,14,35.8
2019-07-24,24.4,13.4,34
2019-07-23,23.5,14.6,31.7
2019-07-22,21.3,12,28.5
2019-07-21,20.8,13.6,28.2
2019-07-20,22.7,12.8,31.3
2019-07-19,19.8,15,24
2019-07-18,19.3,8.8,27.9
2019-07-17,17.2,10.7,23.6
2019-07-16,15.7,11.5,21.2
2019-07-15,15.4,10.4,19
2019-07-14,16.3,11.9,20.4
2019-07-13,16.7,13.4,23.8
2019-07-12,18.2,13.3,25.7
2019-07-11,17.1,7.3,23.2
2019-07-10,14.9,7.1,22.8
2019-07-09,13.6,9.6,16.9
2019-07-08,14.4,9.1,19
2019-07-07,15.8,11.4,20.4
